Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
1247	1.7617	51.2960	0.0343	Gene.17262::c9449_g1_i1::g.17262::m.17262	Gene.17268::c9449_g1_i2::g.17268::m.17268
1248	0.0068	0.0001	99.0000	Gene.17263::c9449_g1_i1::g.17263::m.17263	Gene.17268::c9449_g1_i2::g.17268::m.17268
1249	1.9988	8.6114	0.2321	Gene.17263::c9449_g1_i1::g.17263::m.17263	Gene.17266::c9449_g1_i2::g.17266::m.17266
1250	1.6486	10.9952	0.1499	Gene.17263::c9449_g1_i1::g.17263::m.17263	Gene.17267::c9449_g1_i2::g.17267::m.17267
1251	0.0181	0.0002	99.0000	Gene.17264::c9449_g1_i1::g.17264::m.17264	Gene.17269::c9449_g1_i2::g.17269::m.17269
1252	1.3753	53.9402	0.0255	Gene.17264::c9449_g1_i1::g.17264::m.17264	Gene.17266::c9449_g1_i2::g.17266::m.17266
1253	2.4629	66.4491	0.0371	Gene.17265::c9449_g1_i1::g.17265::m.17265	Gene.17270::c9449_g1_i2::g.17270::m.17270
1254	1.2165	62.0996	0.0196	Gene.17279::c9453_g1_i1::g.17279::m.17279	Gene.17281::c9453_g1_i2::g.17281::m.17281
1255	0.0413	0.0772	0.5346	Gene.17281::c9453_g1_i2::g.17281::m.17281	Gene.17282::c9453_g1_i3::g.17282::m.17282
1256	0.5052	0.6265	0.8064	Gene.17310::c9470_g1_i2::g.17310::m.17310	Gene.17311::c9470_g1_i3::g.17311::m.17311
1257	1.2158	3.7187	0.3269	Gene.17310::c9470_g1_i2::g.17310::m.17310	Gene.17312::c9470_g1_i3::g.17312::m.17312
1258	0.0000	0.0488	0.0010	Gene.17326::c9474_g1_i1::g.17326::m.17326	Gene.17327::c9474_g1_i2::g.17327::m.17327
1259	0.0185	0.1162	0.1590	Gene.17340::c9482_g1_i1::g.17340::m.17340	Gene.17341::c9482_g1_i2::g.17341::m.17341
1260	0.0211	0.0523	0.4034	Gene.17345::c9484_g1_i2::g.17345::m.17345	Gene.17346::c9484_g1_i3::g.17346::m.17346
1261	0.0263	0.0194	1.3596	Gene.17347::c9485_g1_i1::g.17347::m.17347	Gene.17351::c9485_g1_i2::g.17351::m.17351
1262	0.0096	0.0100	0.9607	Gene.17350::c9485_g1_i1::g.17350::m.17350	Gene.17352::c9485_g1_i2::g.17352::m.17352
1263	1.2674	53.4066	0.0237	Gene.17350::c9485_g1_i1::g.17350::m.17350	Gene.17351::c9485_g1_i2::g.17351::m.17351
1264	0.0000	0.0032	0.0010	Gene.17389::c9504_g2_i1::g.17389::m.17389	Gene.17392::c9504_g2_i2::g.17392::m.17392
1265	0.0013	0.0077	0.1673	Gene.17394::c9505_g1_i1::g.17394::m.17394	Gene.17395::c9505_g1_i2::g.17395::m.17395
1266	0.0099	0.0264	0.3746	Gene.17407::c9513_g1_i1::g.17407::m.17407	Gene.17408::c9513_g1_i2::g.17408::m.17408
1267	0.0075	0.0068	1.0989	Gene.17411::c9516_g1_i1::g.17411::m.17411	Gene.17414::c9516_g1_i2::g.17414::m.17414
1268	0.4240	0.8579	0.4942	Gene.17413::c9516_g1_i1::g.17413::m.17413	Gene.17414::c9516_g1_i2::g.17414::m.17414
1269	1.4154	62.3150	0.0227	Gene.17415::c9517_g1_i1::g.17415::m.17415	Gene.17418::c9517_g3_i1::g.17418::m.17418
1270	0.3339	1.1794	0.2831	Gene.17415::c9517_g1_i1::g.17415::m.17415	Gene.17417::c9517_g3_i1::g.17417::m.17417
1271	1.6929	3.4983	0.4839	Gene.17416::c9517_g1_i1::g.17416::m.17416	Gene.17418::c9517_g3_i1::g.17418::m.17418
1272	2.1724	71.3871	0.0304	Gene.17416::c9517_g1_i1::g.17416::m.17416	Gene.17417::c9517_g3_i1::g.17417::m.17417
1273	0.0620	0.1196	0.5185	Gene.17427::c9522_g1_i1::g.17427::m.17427	Gene.17428::c9522_g1_i2::g.17428::m.17428
1274	0.0125	0.0138	0.9104	Gene.17462::c9539_g1_i1::g.17462::m.17462	Gene.17464::c9539_g1_i2::g.17464::m.17464
1275	1.1664	11.1709	0.1044	Gene.17462::c9539_g1_i1::g.17462::m.17462	Gene.17465::c9539_g1_i2::g.17465::m.17465
1276	0.0226	0.0077	2.9331	Gene.17463::c9539_g1_i1::g.17463::m.17463	Gene.17465::c9539_g1_i2::g.17465::m.17465
1277	1.3085	16.2039	0.0808	Gene.17463::c9539_g1_i1::g.17463::m.17463	Gene.17464::c9539_g1_i2::g.17464::m.17464
1278	0.0075	0.0454	0.1659	Gene.17469::c9542_g1_i1::g.17469::m.17469	Gene.17471::c9542_g1_i2::g.17471::m.17471
1279	0.0236	0.1389	0.1701	Gene.17476::c9544_g1_i2::g.17476::m.17476	Gene.17478::c9544_g1_i3::g.17478::m.17478
1280	2.2022	44.1138	0.0499	Gene.17476::c9544_g1_i2::g.17476::m.17476	Gene.17479::c9544_g1_i3::g.17479::m.17479
1281	0.0000	0.0000	0.0010	Gene.17477::c9544_g1_i2::g.17477::m.17477	Gene.17479::c9544_g1_i3::g.17479::m.17479
1282	1.4725	49.5724	0.0297	Gene.17477::c9544_g1_i2::g.17477::m.17477	Gene.17478::c9544_g1_i3::g.17478::m.17478
1283	0.0061	0.0288	0.2107	Gene.17487::c9548_g1_i1::g.17487::m.17487	Gene.17488::c9548_g1_i2::g.17488::m.17488
1284	0.0218	0.0806	0.2702	Gene.17488::c9548_g1_i2::g.17488::m.17488	Gene.17489::c9548_g1_i3::g.17489::m.17489
1285	0.0041	0.0000	99.0000	Gene.17507::c9557_g1_i1::g.17507::m.17507	Gene.17512::c9557_g1_i2::g.17512::m.17512
1286	0.0000	0.0315	0.0010	Gene.17528::c9563_g1_i2::g.17528::m.17528	Gene.17529::c9563_g1_i3::g.17529::m.17529
1287	0.0538	0.2431	0.2212	Gene.17567::c9584_g1_i1::g.17567::m.17567	Gene.17569::c9584_g1_i2::g.17569::m.17569
1288	0.0088	0.0089	0.9820	Gene.17590::c9597_g1_i1::g.17590::m.17590	Gene.17592::c9597_g1_i2::g.17592::m.17592
1289	0.0079	0.0129	0.6161	Gene.17593::c9598_g1_i1::g.17593::m.17593	Gene.17595::c9598_g1_i2::g.17595::m.17595
1290	0.0005	0.0090	0.0582	Gene.17602::c9602_g1_i2::g.17602::m.17602	Gene.17604::c9602_g1_i3::g.17604::m.17604
1291	0.0000	0.0000	20.8377	Gene.17618::c9610_g1_i1::g.17618::m.17618	Gene.17622::c9610_g1_i7::g.17622::m.17622
1292	0.0000	0.0000	26.6809	Gene.17619::c9610_g1_i2::g.17619::m.17619	Gene.17622::c9610_g1_i7::g.17622::m.17622
1293	0.0000	0.0000	0.3951	Gene.17620::c9610_g1_i4::g.17620::m.17620	Gene.17622::c9610_g1_i7::g.17622::m.17622
1294	0.0000	0.0000	26.2816	Gene.17621::c9610_g1_i5::g.17621::m.17621	Gene.17622::c9610_g1_i7::g.17622::m.17622
1295	0.0098	0.0084	1.1598	Gene.17641::c9619_g1_i1::g.17641::m.17641	Gene.17643::c9619_g1_i2::g.17643::m.17643
1296	0.0000	0.0185	0.0010	Gene.17652::c9622_g1_i1::g.17652::m.17652	Gene.17654::c9622_g1_i2::g.17654::m.17654
1297	0.0077	0.0301	0.2547	Gene.17658::c9625_g1_i1::g.17658::m.17658	Gene.17661::c9625_g1_i2::g.17661::m.17661
1298	0.0150	0.0523	0.2866	Gene.17659::c9625_g1_i1::g.17659::m.17659	Gene.17662::c9625_g1_i2::g.17662::m.17662
1299	1.9444	3.7844	0.5138	Gene.17659::c9625_g1_i1::g.17659::m.17659	Gene.17663::c9625_g1_i2::g.17663::m.17663
1300	0.0237	0.0259	0.9153	Gene.17660::c9625_g1_i1::g.17660::m.17660	Gene.17663::c9625_g1_i2::g.17663::m.17663
1301	1.6043	5.9017	0.2718	Gene.17660::c9625_g1_i1::g.17660::m.17660	Gene.17662::c9625_g1_i2::g.17662::m.17662
1302	0.0148	0.0439	0.3378	Gene.17661::c9625_g1_i2::g.17661::m.17661	Gene.17664::c9625_g1_i3::g.17664::m.17664
1303	0.0150	0.0523	0.2866	Gene.17662::c9625_g1_i2::g.17662::m.17662	Gene.17665::c9625_g1_i3::g.17665::m.17665
1304	1.6043	5.9017	0.2718	Gene.17662::c9625_g1_i2::g.17662::m.17662	Gene.17666::c9625_g1_i3::g.17666::m.17666
1305	0.0237	0.0259	0.9153	Gene.17663::c9625_g1_i2::g.17663::m.17663	Gene.17666::c9625_g1_i3::g.17666::m.17666
1306	1.9444	3.7844	0.5138	Gene.17663::c9625_g1_i2::g.17663::m.17663	Gene.17665::c9625_g1_i3::g.17665::m.17665
1307	0.0177	0.0689	0.2570	Gene.17710::c9649_g1_i1::g.17710::m.17710	Gene.17711::c9649_g1_i2::g.17711::m.17711
1308	0.0319	0.1165	0.2741	Gene.17753::c9667_g1_i1::g.17753::m.17753	Gene.17754::c9667_g1_i3::g.17754::m.17754
1309	0.0154	0.0557	0.2769	Gene.17754::c9667_g1_i3::g.17754::m.17754	Gene.17755::c9667_g1_i4::g.17755::m.17755
1310	0.0051	0.0701	0.0724	Gene.17758::c9669_g1_i1::g.17758::m.17758	Gene.17760::c9669_g1_i2::g.17760::m.17760
1311	0.8774	56.0169	0.0157	Gene.17759::c9669_g1_i1::g.17759::m.17759	Gene.17760::c9669_g1_i2::g.17760::m.17760
1312	0.0018	0.0063	0.2891	Gene.17828::c9705_g1_i1::g.17828::m.17828	Gene.17830::c9705_g1_i2::g.17830::m.17830
1313	0.0879	0.2316	0.3796	Gene.17876::c9724_g1_i1::g.17876::m.17876	Gene.17879::c9724_g1_i2::g.17879::m.17879
1314	0.0039	0.0385	0.1006	Gene.17895::c9733_g1_i1::g.17895::m.17895	Gene.17896::c9733_g1_i2::g.17896::m.17896
1315	0.0016	0.0737	0.0211	Gene.17904::c9738_g1_i1::g.17904::m.17904	Gene.17905::c9738_g1_i2::g.17905::m.17905
1316	0.0095	0.0320	0.2964	Gene.17959::c9769_g1_i1::g.17959::m.17959	Gene.17960::c9769_g1_i2::g.17960::m.17960
1317	0.0123	0.0557	0.2214	Gene.17959::c9769_g1_i1::g.17959::m.17959	Gene.17961::c9769_g1_i2::g.17961::m.17961
1318	0.0852	0.1252	0.6805	Gene.17998::c9789_g1_i1::g.17998::m.17998	Gene.18000::c9789_g1_i4::g.18000::m.18000
1319	0.1153	0.0604	1.9083	Gene.17998::c9789_g1_i1::g.17998::m.17998	Gene.17999::c9789_g1_i2::g.17999::m.17999
1320	0.0338	0.0314	1.0763	Gene.18007::c9793_g1_i1::g.18007::m.18007	Gene.18008::c9793_g1_i2::g.18008::m.18008
1321	0.0000	0.0129	0.0010	Gene.18016::c9796_g1_i1::g.18016::m.18016	Gene.18017::c9796_g1_i2::g.18017::m.18017
1322	0.0000	0.0108	0.0010	Gene.18021::c9797_g1_i2::g.18021::m.18021	Gene.18023::c9797_g1_i3::g.18023::m.18023
1323	1.7261	3.6861	0.4683	Gene.18065::c9823_g1_i1::g.18065::m.18065	Gene.18070::c9823_g1_i2::g.18070::m.18070
1324	0.0248	0.0072	3.4491	Gene.18066::c9823_g1_i1::g.18066::m.18066	Gene.18070::c9823_g1_i2::g.18070::m.18070
1325	0.0248	0.0072	3.4491	Gene.18070::c9823_g1_i2::g.18070::m.18070	Gene.18073::c9823_g1_i3::g.18073::m.18073
1326	1.7261	3.6861	0.4683	Gene.18070::c9823_g1_i2::g.18070::m.18070	Gene.18071::c9823_g1_i3::g.18071::m.18071
1327	0.0421	0.1029	0.4091	Gene.18076::c9825_g1_i1::g.18076::m.18076	Gene.18080::c9825_g1_i6::g.18080::m.18080
1328	12.6557	0.1278	99.0000	Gene.18076::c9825_g1_i1::g.18076::m.18076	Gene.18082::c9825_g1_i6::g.18082::m.18082
1329	1.3652	55.2331	0.0247	Gene.18076::c9825_g1_i1::g.18076::m.18076	Gene.18083::c9825_g1_i6::g.18083::m.18083
1330	0.0250	0.0368	0.6799	Gene.18090::c9830_g1_i1::g.18090::m.18090	Gene.18092::c9830_g1_i2::g.18092::m.18092
1331	0.0013	0.0006	2.1020	Gene.18094::c9831_g1_i1::g.18094::m.18094	Gene.18095::c9831_g1_i3::g.18095::m.18095
1332	0.0000	0.0027	0.0010	Gene.18099::c9834_g1_i1::g.18099::m.18099	Gene.18107::c9834_g1_i5::g.18107::m.18107
1333	0.1868	0.3249	0.5749	Gene.18114::c9838_g1_i1::g.18114::m.18114	Gene.18129::c9838_g1_i5::g.18129::m.18129
1334	0.2193	0.4362	0.5027	Gene.18115::c9838_g1_i1::g.18115::m.18115	Gene.18120::c9838_g1_i2::g.18120::m.18120
1335	0.1868	0.3249	0.5749	Gene.18118::c9838_g1_i2::g.18118::m.18118	Gene.18129::c9838_g1_i5::g.18129::m.18129
1336	0.2193	0.4362	0.5027	Gene.18120::c9838_g1_i2::g.18120::m.18120	Gene.18130::c9838_g1_i5::g.18130::m.18130
1337	0.2193	0.4362	0.5027	Gene.18120::c9838_g1_i2::g.18120::m.18120	Gene.18126::c9838_g1_i4::g.18126::m.18126
1338	0.2193	0.4362	0.5027	Gene.18120::c9838_g1_i2::g.18120::m.18120	Gene.18123::c9838_g1_i3::g.18123::m.18123
1339	0.1868	0.3249	0.5749	Gene.18122::c9838_g1_i3::g.18122::m.18122	Gene.18129::c9838_g1_i5::g.18129::m.18129
1340	0.1868	0.3249	0.5749	Gene.18125::c9838_g1_i4::g.18125::m.18125	Gene.18129::c9838_g1_i5::g.18129::m.18129
1341	0.0198	0.0397	0.4979	Gene.18136::c9840_g1_i1::g.18136::m.18136	Gene.18137::c9840_g1_i2::g.18137::m.18137
1342	0.0151	0.0903	0.1671	Gene.18138::c9841_g1_i1::g.18138::m.18138	Gene.18139::c9841_g1_i2::g.18139::m.18139
1343	0.9858	62.0081	0.0159	Gene.18152::c9848_g1_i1::g.18152::m.18152	Gene.18156::c9848_g1_i3::g.18156::m.18156
1344	0.0202	0.0142	1.4241	Gene.18153::c9848_g1_i1::g.18153::m.18153	Gene.18156::c9848_g1_i3::g.18156::m.18156
1345	0.8862	59.7578	0.0148	Gene.18154::c9848_g1_i2::g.18154::m.18154	Gene.18156::c9848_g1_i3::g.18156::m.18156
1346	0.0202	0.0142	1.4241	Gene.18155::c9848_g1_i2::g.18155::m.18155	Gene.18156::c9848_g1_i3::g.18156::m.18156
1347	0.0118	0.0117	1.0102	Gene.18187::c9867_g1_i1::g.18187::m.18187	Gene.18189::c9867_g1_i2::g.18189::m.18189
1348	0.0376	0.0929	0.4042	Gene.18191::c9868_g1_i1::g.18191::m.18191	Gene.18192::c9868_g1_i2::g.18192::m.18192
1349	0.0173	0.0379	0.4580	Gene.18234::c9887_g1_i1::g.18234::m.18234	Gene.18235::c9887_g1_i2::g.18235::m.18235
1350	0.0001	0.0646	0.0010	Gene.18262::c9900_g1_i1::g.18262::m.18262	Gene.18264::c9900_g1_i3::g.18264::m.18264
1351	0.0001	0.1342	0.0010	Gene.18262::c9900_g1_i1::g.18262::m.18262	Gene.18263::c9900_g1_i2::g.18263::m.18263
1352	0.0001	0.0827	0.0010	Gene.18263::c9900_g1_i2::g.18263::m.18263	Gene.18264::c9900_g1_i3::g.18264::m.18264
1353	0.0087	0.0259	0.3365	Gene.18268::c9903_g1_i1::g.18268::m.18268	Gene.18269::c9903_g1_i2::g.18269::m.18269
1354	0.0023	0.0551	0.0418	Gene.18270::c9904_g1_i1::g.18270::m.18270	Gene.18272::c9904_g1_i3::g.18272::m.18272
1355	0.0062	0.0237	0.2632	Gene.18270::c9904_g1_i1::g.18270::m.18270	Gene.18271::c9904_g1_i2::g.18271::m.18271
1356	0.0074	0.0863	0.0862	Gene.18271::c9904_g1_i2::g.18271::m.18271	Gene.18272::c9904_g1_i3::g.18272::m.18272
1357	0.0165	0.0401	0.4108	Gene.18278::c9908_g1_i1::g.18278::m.18278	Gene.18279::c9908_g1_i2::g.18279::m.18279
1358	0.2381	0.3011	0.7908	Gene.18307::c9919_g1_i1::g.18307::m.18307	Gene.18311::c9919_g1_i2::g.18311::m.18311
1359	0.0000	0.0000	0.1827	Gene.18315::c9920_g1_i1::g.18315::m.18315	Gene.18320::c9920_g1_i2::g.18320::m.18320
1360	1.1714	64.2755	0.0182	Gene.18315::c9920_g1_i1::g.18315::m.18315	Gene.18321::c9920_g1_i2::g.18321::m.18321
1361	0.0000	0.0134	0.0010	Gene.18316::c9920_g1_i1::g.18316::m.18316	Gene.18321::c9920_g1_i2::g.18321::m.18321
1362	1.5822	4.5971	0.3442	Gene.18316::c9920_g1_i1::g.18316::m.18316	Gene.18320::c9920_g1_i2::g.18320::m.18320
1363	0.0077	0.0294	0.2608	Gene.18324::c9923_g1_i1::g.18324::m.18324	Gene.18325::c9923_g1_i2::g.18325::m.18325
1364	0.0000	0.0000	0.0010	Gene.18327::c9925_g1_i1::g.18327::m.18327	Gene.18331::c9925_g1_i2::g.18331::m.18331
1365	0.0018	0.0353	0.0515	Gene.18385::c9946_g1_i1::g.18385::m.18385	Gene.18387::c9946_g1_i2::g.18387::m.18387
1366	1.1676	4.4643	0.2615	Gene.18386::c9946_g1_i1::g.18386::m.18386	Gene.18387::c9946_g1_i2::g.18387::m.18387
1367	0.0000	0.0353	0.0010	Gene.18405::c9951_g1_i1::g.18405::m.18405	Gene.18444::c9951_g1_i3::g.18444::m.18444
1368	0.0000	0.0353	0.0010	Gene.18405::c9951_g1_i1::g.18405::m.18405	Gene.18427::c9951_g1_i2::g.18427::m.18427
1369	0.0395	0.0464	0.8511	Gene.18463::c9958_g1_i1::g.18463::m.18463	Gene.18465::c9958_g1_i2::g.18465::m.18465
1370	0.1139	0.2570	0.4433	Gene.18463::c9958_g1_i1::g.18463::m.18463	Gene.18464::c9958_g2_i1::g.18464::m.18464
1371	0.1254	0.2584	0.4851	Gene.18464::c9958_g2_i1::g.18464::m.18464	Gene.18465::c9958_g1_i2::g.18465::m.18465
1372	0.0733	0.1140	0.6429	Gene.18466::c9959_g1_i1::g.18466::m.18466	Gene.18467::c9959_g1_i2::g.18467::m.18467
1373	0.0078	0.1240	0.0632	Gene.18489::c9969_g1_i1::g.18489::m.18489	Gene.18490::c9969_g1_i2::g.18490::m.18490
1374	0.0000	0.0063	0.0010	Gene.18504::c9976_g1_i1::g.18504::m.18504	Gene.18506::c9976_g1_i2::g.18506::m.18506
1375	0.0444	0.1383	0.3211	Gene.18511::c9981_g1_i1::g.18511::m.18511	Gene.18513::c9981_g1_i3::g.18513::m.18513
1376	0.1195	0.4181	0.2857	Gene.18511::c9981_g1_i1::g.18511::m.18511	Gene.18514::c9981_g1_i4::g.18514::m.18514
1377	0.0337	0.0997	0.3377	Gene.18513::c9981_g1_i3::g.18513::m.18513	Gene.18514::c9981_g1_i4::g.18514::m.18514
1378	0.0230	0.0285	0.8088	Gene.18539::c9995_g1_i1::g.18539::m.18539	Gene.18542::c9995_g1_i2::g.18542::m.18542
1379	0.9398	59.3263	0.0158	Gene.18539::c9995_g1_i1::g.18539::m.18539	Gene.18543::c9995_g1_i2::g.18543::m.18543
1380	1.3968	37.6383	0.0371	Gene.18539::c9995_g1_i1::g.18539::m.18539	Gene.18544::c9995_g1_i2::g.18544::m.18544
1381	0.0000	0.0103	0.0010	Gene.18540::c9995_g1_i1::g.18540::m.18540	Gene.18543::c9995_g1_i2::g.18543::m.18543
1382	0.9769	57.9452	0.0169	Gene.18540::c9995_g1_i1::g.18540::m.18540	Gene.18542::c9995_g1_i2::g.18542::m.18542
1383	2.2682	2.3665	0.9584	Gene.18540::c9995_g1_i1::g.18540::m.18540	Gene.18544::c9995_g1_i2::g.18544::m.18544
1384	0.0419	0.0600	0.6974	Gene.18541::c9995_g1_i1::g.18541::m.18541	Gene.18544::c9995_g1_i2::g.18544::m.18544
1385	22.5046	0.6043	37.2414	Gene.18541::c9995_g1_i1::g.18541::m.18541	Gene.18543::c9995_g1_i2::g.18543::m.18543
1386	1.3769	6.0444	0.2278	Gene.18541::c9995_g1_i1::g.18541::m.18541	Gene.18542::c9995_g1_i2::g.18542::m.18542
1387	0.0157	0.0509	0.3080	Gene.18566::c10004_g1_i1::g.18566::m.18566	Gene.18568::c10004_g1_i2::g.18568::m.18568
1388	0.0335	0.0747	0.4493	Gene.18583::c10010_g1_i1::g.18583::m.18583	Gene.18584::c10010_g1_i2::g.18584::m.18584
1389	0.0000	0.0000	0.4654	Gene.18607::c10021_g1_i1::g.18607::m.18607	Gene.18609::c10021_g1_i2::g.18609::m.18609
1390	0.0097	0.0417	0.2318	Gene.18629::c10032_g1_i1::g.18629::m.18629	Gene.18630::c10032_g1_i2::g.18630::m.18630
1391	0.0000	0.0095	0.0010	Gene.18637::c10034_g1_i2::g.18637::m.18637	Gene.18639::c10034_g1_i3::g.18639::m.18639
1392	0.0010	0.0000	99.0000	Gene.18653::c10044_g1_i1::g.18653::m.18653	Gene.18655::c10044_g1_i2::g.18655::m.18655
1393	0.0019	0.0194	0.0970	Gene.18662::c10047_g1_i1::g.18662::m.18662	Gene.18665::c10047_g1_i2::g.18665::m.18665
1394	0.0050	0.0233	0.2137	Gene.18671::c10049_g1_i1::g.18671::m.18671	Gene.18673::c10049_g1_i2::g.18673::m.18673
1395	0.0385	0.0377	1.0223	Gene.18677::c10051_g1_i1::g.18677::m.18677	Gene.18679::c10051_g1_i3::g.18679::m.18679
1396	0.0272	0.0336	0.8092	Gene.18677::c10051_g1_i1::g.18677::m.18677	Gene.18678::c10051_g1_i2::g.18678::m.18678
1397	0.0293	0.0175	1.6740	Gene.18678::c10051_g1_i2::g.18678::m.18678	Gene.18679::c10051_g1_i3::g.18679::m.18679
1398	0.0215	0.0154	1.3940	Gene.18716::c10063_g1_i1::g.18716::m.18716	Gene.18723::c10063_g1_i3::g.18723::m.18723
1399	0.0215	0.0154	1.3941	Gene.18720::c10063_g1_i2::g.18720::m.18720	Gene.18723::c10063_g1_i3::g.18723::m.18723
1400	0.0000	0.0237	0.0010	Gene.18726::c10065_g1_i1::g.18726::m.18726	Gene.18727::c10065_g1_i2::g.18727::m.18727
1401	0.0336	0.1301	0.2586	Gene.18731::c10067_g1_i1::g.18731::m.18731	Gene.18732::c10067_g1_i2::g.18732::m.18732
1402	0.0026	0.0576	0.0453	Gene.18740::c10072_g1_i1::g.18740::m.18740	Gene.18742::c10072_g1_i2::g.18742::m.18742
1403	0.9125	20.1354	0.0453	Gene.18740::c10072_g1_i1::g.18740::m.18740	Gene.18744::c10072_g1_i2::g.18744::m.18744
1404	1.0332	62.0505	0.0167	Gene.18740::c10072_g1_i1::g.18740::m.18740	Gene.18743::c10072_g1_i2::g.18743::m.18743
1405	0.0087	0.0660	0.1325	Gene.18741::c10072_g1_i1::g.18741::m.18741	Gene.18744::c10072_g1_i2::g.18744::m.18744
1406	0.8522	13.5525	0.0629	Gene.18741::c10072_g1_i1::g.18741::m.18741	Gene.18742::c10072_g1_i2::g.18742::m.18742
1407	0.0451	0.0778	0.5799	Gene.18746::c10074_g1_i1::g.18746::m.18746	Gene.18754::c10074_g1_i5::g.18754::m.18754
1408	0.0000	0.0030	0.0010	Gene.18746::c10074_g1_i1::g.18746::m.18746	Gene.18749::c10074_g1_i2::g.18749::m.18749
1409	0.0645	0.1288	0.5008	Gene.18749::c10074_g1_i2::g.18749::m.18749	Gene.18754::c10074_g1_i5::g.18754::m.18754
1410	0.3968	0.8901	0.4459	Gene.18749::c10074_g1_i2::g.18749::m.18749	Gene.18751::c10074_g1_i3::g.18751::m.18751
1411	0.0054	0.0020	2.7042	Gene.18770::c10079_g1_i1::g.18770::m.18770	Gene.18773::c10079_g1_i2::g.18773::m.18773
1412	0.0021	0.0000	99.0000	Gene.18796::c10088_g1_i1::g.18796::m.18796	Gene.18799::c10088_g1_i2::g.18799::m.18799
1413	0.0000	0.0043	0.0010	Gene.18806::c10091_g1_i1::g.18806::m.18806	Gene.18809::c10091_g1_i2::g.18809::m.18809
1414	0.9363	66.0585	0.0142	Gene.18806::c10091_g1_i1::g.18806::m.18806	Gene.18810::c10091_g1_i2::g.18810::m.18810
1415	0.0017	0.0000	99.0000	Gene.18807::c10091_g1_i1::g.18807::m.18807	Gene.18810::c10091_g1_i2::g.18810::m.18810
1416	0.9374	64.4296	0.0145	Gene.18807::c10091_g1_i1::g.18807::m.18807	Gene.18809::c10091_g1_i2::g.18809::m.18809
1417	1.6541	23.8335	0.0694	Gene.18807::c10091_g1_i1::g.18807::m.18807	Gene.18811::c10091_g1_i2::g.18811::m.18811
1418	0.0025	0.0000	99.0000	Gene.18808::c10091_g1_i1::g.18808::m.18808	Gene.18811::c10091_g1_i2::g.18811::m.18811
1419	1.4134	70.2434	0.0201	Gene.18808::c10091_g1_i1::g.18808::m.18808	Gene.18810::c10091_g1_i2::g.18810::m.18810
1420	0.0080	0.0128	0.6243	Gene.18826::c10098_g1_i1::g.18826::m.18826	Gene.18827::c10098_g1_i2::g.18827::m.18827
1421	1.3413	4.9804	0.2693	Gene.18833::c10101_g1_i1::g.18833::m.18833	Gene.18837::c10101_g1_i2::g.18837::m.18837
1422	1.0496	67.7925	0.0155	Gene.18833::c10101_g1_i1::g.18833::m.18833	Gene.18836::c10101_g1_i2::g.18836::m.18836
1423	0.0041	0.0000	99.0000	Gene.18834::c10101_g1_i1::g.18834::m.18834	Gene.18837::c10101_g1_i2::g.18837::m.18837
1424	1.3923	67.4295	0.0206	Gene.18834::c10101_g1_i1::g.18834::m.18834	Gene.18836::c10101_g1_i2::g.18836::m.18836
1425	0.0087	0.0177	0.4891	Gene.18838::c10102_g1_i1::g.18838::m.18838	Gene.18839::c10102_g1_i2::g.18839::m.18839
1426	0.0540	0.1187	0.4547	Gene.18838::c10102_g1_i1::g.18838::m.18838	Gene.18840::c10102_g1_i2::g.18840::m.18840
1427	0.0045	0.0348	0.1287	Gene.18846::c10106_g1_i1::g.18846::m.18846	Gene.18849::c10106_g1_i2::g.18849::m.18849
1428	1.8485	26.8297	0.0689	Gene.18846::c10106_g1_i1::g.18846::m.18846	Gene.18850::c10106_g1_i2::g.18850::m.18850
1429	2.1442	60.0201	0.0357	Gene.18846::c10106_g1_i1::g.18846::m.18846	Gene.18851::c10106_g1_i2::g.18851::m.18851
1430	0.0129	0.0001	99.0000	Gene.18847::c10106_g1_i1::g.18847::m.18847	Gene.18850::c10106_g1_i2::g.18850::m.18850
1431	1.8140	9.3172	0.1947	Gene.18847::c10106_g1_i1::g.18847::m.18847	Gene.18849::c10106_g1_i2::g.18849::m.18849
1432	2.0400	59.5839	0.0342	Gene.18847::c10106_g1_i1::g.18847::m.18847	Gene.18851::c10106_g1_i2::g.18851::m.18851
1433	0.0071	0.0131	0.5392	Gene.18848::c10106_g1_i1::g.18848::m.18848	Gene.18851::c10106_g1_i2::g.18851::m.18851
1434	1.9631	7.2899	0.2693	Gene.18848::c10106_g1_i1::g.18848::m.18848	Gene.18849::c10106_g1_i2::g.18849::m.18849
1435	1.8797	3.3624	0.5590	Gene.18848::c10106_g1_i1::g.18848::m.18848	Gene.18850::c10106_g1_i2::g.18850::m.18850
1436	0.0128	0.0586	0.2179	Gene.18856::c10109_g1_i1::g.18856::m.18856	Gene.18859::c10109_g1_i2::g.18859::m.18859
1437	0.0023	0.0281	0.0831	Gene.18911::c10133_g1_i1::g.18911::m.18911	Gene.18912::c10133_g1_i2::g.18912::m.18912
1438	0.1060	0.1267	0.8367	Gene.18929::c10140_g1_i1::g.18929::m.18929	Gene.18930::c10140_g1_i3::g.18930::m.18930
1439	0.0021	0.0058	0.3559	Gene.18940::c10146_g1_i1::g.18940::m.18940	Gene.18943::c10146_g1_i3::g.18943::m.18943
1440	1.4083	3.6396	0.3869	Gene.18940::c10146_g1_i1::g.18940::m.18940	Gene.18944::c10146_g1_i3::g.18944::m.18944
