Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
2415	1.4670	62.9032	0.0233	Gene.16578::c8421_g1_i4::g.16578::m.16578	Gene.16580::c8421_g1_i5::g.16580::m.16580
2416	0.0563	0.2644	0.2130	Gene.16585::c8423_g1_i1::g.16585::m.16585	Gene.16587::c8423_g1_i2::g.16587::m.16587
2417	1.2737	10.5210	0.1211	Gene.16586::c8423_g1_i1::g.16586::m.16586	Gene.16587::c8423_g1_i2::g.16587::m.16587
2418	0.0129	0.0677	0.1901	Gene.16593::c8426_g1_i1::g.16593::m.16593	Gene.16595::c8426_g1_i2::g.16595::m.16595
2419	0.0774	0.1084	0.7138	Gene.16602::c8429_g1_i1::g.16602::m.16602	Gene.16606::c8429_g1_i2::g.16606::m.16606
2420	1.4829	16.1344	0.0919	Gene.16602::c8429_g1_i1::g.16602::m.16602	Gene.16607::c8429_g1_i2::g.16607::m.16607
2421	0.5193	1.9048	0.2726	Gene.16603::c8429_g1_i1::g.16603::m.16603	Gene.16607::c8429_g1_i2::g.16607::m.16607
2422	1.5231	5.7042	0.2670	Gene.16603::c8429_g1_i1::g.16603::m.16603	Gene.16606::c8429_g1_i2::g.16606::m.16606
2423	0.0075	0.2224	0.0336	Gene.16613::c8434_g1_i1::g.16613::m.16613	Gene.16615::c8434_g1_i2::g.16615::m.16615
2424	1.3249	6.7840	0.1953	Gene.16613::c8434_g1_i1::g.16613::m.16613	Gene.16616::c8434_g1_i2::g.16616::m.16616
2425	1.0934	57.7857	0.0189	Gene.16614::c8434_g1_i1::g.16614::m.16614	Gene.16615::c8434_g1_i2::g.16615::m.16615
2426	0.0129	0.0081	1.5907	Gene.16614::c8434_g1_i1::g.16614::m.16614	Gene.16616::c8434_g1_i2::g.16616::m.16616
2427	0.0158	0.1973	0.0802	Gene.16624::c8438_g1_i1::g.16624::m.16624	Gene.16626::c8438_g1_i2::g.16626::m.16626
2428	1.0421	64.3498	0.0162	Gene.16625::c8438_g1_i1::g.16625::m.16625	Gene.16626::c8438_g1_i2::g.16626::m.16626
2429	0.0194	0.0966	0.2012	Gene.16627::c8439_g1_i1::g.16627::m.16627	Gene.16629::c8439_g1_i2::g.16629::m.16629
2430	0.0143	0.2481	0.0578	Gene.16643::c8443_g1_i1::g.16643::m.16643	Gene.16646::c8443_g1_i2::g.16646::m.16646
2431	1.0180	60.3146	0.0169	Gene.16644::c8443_g1_i1::g.16644::m.16644	Gene.16646::c8443_g1_i2::g.16646::m.16646
2432	7.4497	11.5982	0.6423	Gene.16644::c8443_g1_i1::g.16644::m.16644	Gene.16647::c8443_g1_i2::g.16647::m.16647
2433	0.0722	0.0105	6.8948	Gene.16645::c8443_g1_i1::g.16645::m.16645	Gene.16647::c8443_g1_i2::g.16647::m.16647
2434	1.2440	15.0401	0.0827	Gene.16645::c8443_g1_i1::g.16645::m.16645	Gene.16646::c8443_g1_i2::g.16646::m.16646
2435	0.1767	0.3324	0.5316	Gene.16650::c8444_g1_i2::g.16650::m.16650	Gene.16652::c8444_g1_i3::g.16652::m.16652
2436	0.0055	0.0431	0.1273	Gene.16671::c8450_g1_i1::g.16671::m.16671	Gene.16679::c8450_g1_i2::g.16679::m.16679
2437	0.9448	62.6511	0.0151	Gene.16671::c8450_g1_i1::g.16671::m.16671	Gene.16680::c8450_g1_i2::g.16680::m.16680
2438	0.0275	0.0217	1.2708	Gene.16672::c8450_g1_i1::g.16672::m.16672	Gene.16680::c8450_g1_i2::g.16680::m.16680
2439	0.9187	4.9427	0.1859	Gene.16672::c8450_g1_i1::g.16672::m.16672	Gene.16679::c8450_g1_i2::g.16679::m.16679
2440	1.2193	49.6162	0.0246	Gene.16672::c8450_g1_i1::g.16672::m.16672	Gene.16682::c8450_g1_i2::g.16682::m.16682
2441	1.2249	45.1094	0.0272	Gene.16672::c8450_g1_i1::g.16672::m.16672	Gene.16684::c8450_g1_i2::g.16684::m.16684
2442	0.0448	0.0054	8.3091	Gene.16675::c8450_g1_i1::g.16675::m.16675	Gene.16682::c8450_g1_i2::g.16682::m.16682
2443	1.3447	50.2186	0.0268	Gene.16675::c8450_g1_i1::g.16675::m.16675	Gene.16680::c8450_g1_i2::g.16680::m.16680
2444	0.9583	54.3356	0.0176	Gene.16675::c8450_g1_i1::g.16675::m.16675	Gene.16679::c8450_g1_i2::g.16679::m.16679
2445	0.9641	53.1758	0.0181	Gene.16675::c8450_g1_i1::g.16675::m.16675	Gene.16684::c8450_g1_i2::g.16684::m.16684
2446	0.0195	0.1705	0.1144	Gene.16677::c8450_g1_i1::g.16677::m.16677	Gene.16684::c8450_g1_i2::g.16684::m.16684
2447	1.3225	64.7121	0.0204	Gene.16677::c8450_g1_i1::g.16677::m.16677	Gene.16680::c8450_g1_i2::g.16680::m.16680
2448	1.2169	51.1478	0.0238	Gene.16677::c8450_g1_i1::g.16677::m.16677	Gene.16682::c8450_g1_i2::g.16682::m.16682
2449	0.0186	0.0601	0.3091	Gene.16686::c8451_g1_i1::g.16686::m.16686	Gene.16687::c8451_g1_i2::g.16687::m.16687
2450	0.1476	0.2033	0.7263	Gene.16691::c8453_g1_i1::g.16691::m.16691	Gene.16694::c8453_g1_i2::g.16694::m.16694
2451	1.4483	50.7896	0.0285	Gene.16691::c8453_g1_i1::g.16691::m.16691	Gene.16698::c8453_g1_i2::g.16698::m.16698
2452	0.0943	0.1492	0.6323	Gene.16699::c8454_g1_i1::g.16699::m.16699	Gene.16702::c8454_g1_i4::g.16702::m.16702
2453	0.1152	0.2404	0.4794	Gene.16699::c8454_g1_i1::g.16699::m.16699	Gene.16701::c8454_g1_i3::g.16701::m.16701
2454	0.0943	0.1492	0.6323	Gene.16700::c8454_g1_i2::g.16700::m.16700	Gene.16702::c8454_g1_i4::g.16702::m.16702
2455	0.1133	0.2350	0.4822	Gene.16700::c8454_g1_i2::g.16700::m.16700	Gene.16701::c8454_g1_i3::g.16701::m.16701
2456	0.0816	0.1859	0.4388	Gene.16701::c8454_g1_i3::g.16701::m.16701	Gene.16702::c8454_g1_i4::g.16702::m.16702
2457	0.0540	0.0982	0.5504	Gene.16714::c8457_g1_i1::g.16714::m.16714	Gene.16716::c8457_g1_i2::g.16716::m.16716
2458	0.0285	0.2076	0.1371	Gene.16714::c8457_g1_i1::g.16714::m.16714	Gene.16726::c8457_g1_i3::g.16726::m.16726
2459	0.9931	25.6901	0.0387	Gene.16714::c8457_g1_i1::g.16714::m.16714	Gene.16727::c8457_g1_i3::g.16727::m.16727
2460	1.1311	59.2531	0.0191	Gene.16714::c8457_g1_i1::g.16714::m.16714	Gene.16717::c8457_g1_i2::g.16717::m.16717
2461	0.0175	0.0894	0.1955	Gene.16715::c8457_g1_i1::g.16715::m.16715	Gene.16727::c8457_g1_i3::g.16727::m.16727
2462	1.0886	61.4725	0.0177	Gene.16715::c8457_g1_i1::g.16715::m.16715	Gene.16726::c8457_g1_i3::g.16726::m.16726
2463	0.1433	0.2380	0.6019	Gene.16715::c8457_g1_i1::g.16715::m.16715	Gene.16717::c8457_g1_i2::g.16717::m.16717
2464	1.0356	63.0506	0.0164	Gene.16715::c8457_g1_i1::g.16715::m.16715	Gene.16716::c8457_g1_i2::g.16716::m.16716
2465	0.0947	0.3745	0.2528	Gene.16716::c8457_g1_i2::g.16716::m.16716	Gene.16726::c8457_g1_i3::g.16726::m.16726
2466	0.9704	22.8209	0.0425	Gene.16716::c8457_g1_i2::g.16716::m.16716	Gene.16727::c8457_g1_i3::g.16727::m.16727
2467	0.1647	0.3718	0.4431	Gene.16717::c8457_g1_i2::g.16717::m.16717	Gene.16727::c8457_g1_i3::g.16727::m.16727
2468	1.0443	16.2140	0.0644	Gene.16717::c8457_g1_i2::g.16717::m.16717	Gene.16726::c8457_g1_i3::g.16726::m.16726
2469	0.0000	0.0058	0.0010	Gene.16728::c8458_g1_i1::g.16728::m.16728	Gene.16729::c8458_g1_i2::g.16729::m.16729
2470	0.0059	0.2249	0.0261	Gene.16736::c8461_g1_i1::g.16736::m.16736	Gene.16738::c8461_g1_i2::g.16738::m.16738
2471	1.3406	60.5840	0.0221	Gene.16736::c8461_g1_i1::g.16736::m.16736	Gene.16739::c8461_g1_i2::g.16739::m.16739
2472	0.0130	0.1206	0.1074	Gene.16737::c8461_g1_i1::g.16737::m.16737	Gene.16739::c8461_g1_i2::g.16739::m.16739
2473	1.2012	60.1916	0.0200	Gene.16737::c8461_g1_i1::g.16737::m.16737	Gene.16738::c8461_g1_i2::g.16738::m.16738
2474	0.0035	0.0420	0.0839	Gene.16748::c8465_g1_i1::g.16748::m.16748	Gene.16750::c8465_g1_i2::g.16750::m.16750
2475	0.0615	0.1284	0.4792	Gene.16749::c8465_g1_i1::g.16749::m.16749	Gene.16751::c8465_g1_i2::g.16751::m.16751
2476	0.1707	0.1847	0.9242	Gene.16773::c8474_g1_i1::g.16773::m.16773	Gene.16777::c8474_g1_i2::g.16777::m.16777
2477	0.0595	0.4201	0.1416	Gene.16773::c8474_g1_i1::g.16773::m.16773	Gene.16780::c8474_g1_i3::g.16780::m.16780
2478	0.0011	0.0000	99.0000	Gene.16774::c8474_g1_i1::g.16774::m.16774	Gene.16776::c8474_g1_i2::g.16776::m.16776
2479	1.4923	49.5624	0.0301	Gene.16774::c8474_g1_i1::g.16774::m.16774	Gene.16777::c8474_g1_i2::g.16777::m.16777
2480	0.0514	0.0845	0.6079	Gene.16782::c8476_g1_i1::g.16782::m.16782	Gene.16784::c8476_g1_i2::g.16784::m.16784
2481	1.7841	52.2539	0.0341	Gene.16782::c8476_g1_i1::g.16782::m.16782	Gene.16785::c8476_g1_i2::g.16785::m.16785
2482	0.0071	0.0137	0.5208	Gene.16783::c8476_g1_i1::g.16783::m.16783	Gene.16785::c8476_g1_i2::g.16785::m.16785
2483	1.4025	8.4900	0.1652	Gene.16783::c8476_g1_i1::g.16783::m.16783	Gene.16784::c8476_g1_i2::g.16784::m.16784
2484	0.0046	0.0124	0.3687	Gene.16803::c8482_g1_i1::g.16803::m.16803	Gene.16805::c8482_g1_i2::g.16805::m.16805
2485	1.1871	4.8303	0.2458	Gene.16803::c8482_g1_i1::g.16803::m.16803	Gene.16806::c8482_g1_i2::g.16806::m.16806
2486	0.0102	0.0202	0.5041	Gene.16804::c8482_g1_i1::g.16804::m.16804	Gene.16806::c8482_g1_i2::g.16806::m.16806
2487	1.3718	3.4931	0.3927	Gene.16804::c8482_g1_i1::g.16804::m.16804	Gene.16805::c8482_g1_i2::g.16805::m.16805
2488	0.0148	0.0120	1.2329	Gene.16826::c8490_g1_i1::g.16826::m.16826	Gene.16829::c8490_g1_i2::g.16829::m.16829
2489	1.6872	14.0763	0.1199	Gene.16826::c8490_g1_i1::g.16826::m.16826	Gene.16828::c8490_g1_i2::g.16828::m.16828
2490	0.0139	0.0128	1.0872	Gene.16827::c8490_g1_i1::g.16827::m.16827	Gene.16828::c8490_g1_i2::g.16828::m.16828
2491	1.6819	17.0231	0.0988	Gene.16827::c8490_g1_i1::g.16827::m.16827	Gene.16829::c8490_g1_i2::g.16829::m.16829
2492	1.5098	65.6909	0.0230	Gene.16856::c8504_g1_i1::g.16856::m.16856	Gene.16860::c8504_g1_i2::g.16860::m.16860
2493	0.2810	0.2357	1.1925	Gene.16856::c8504_g1_i1::g.16856::m.16856	Gene.16859::c8504_g1_i2::g.16859::m.16859
2494	1.0601	1.7913	0.5918	Gene.16856::c8504_g1_i1::g.16856::m.16856	Gene.16861::c8504_g1_i2::g.16861::m.16861
2495	0.0863	0.3970	0.2174	Gene.16862::c8505_g1_i1::g.16862::m.16862	Gene.16863::c8505_g2_i1::g.16863::m.16863
2496	0.0231	0.2513	0.0921	Gene.16864::c8506_g1_i1::g.16864::m.16864	Gene.16869::c8506_g1_i2::g.16869::m.16869
2497	1.4676	2.5777	0.5694	Gene.16866::c8506_g1_i1::g.16866::m.16866	Gene.16869::c8506_g1_i2::g.16869::m.16869
2498	0.0950	0.0349	2.7238	Gene.16888::c8514_g1_i1::g.16888::m.16888	Gene.16890::c8514_g1_i2::g.16890::m.16890
2499	1.1868	63.0387	0.0188	Gene.16888::c8514_g1_i1::g.16888::m.16888	Gene.16891::c8514_g1_i2::g.16891::m.16891
2500	0.0095	0.4373	0.0217	Gene.16889::c8514_g1_i1::g.16889::m.16889	Gene.16891::c8514_g1_i2::g.16891::m.16891
2501	1.3937	8.2042	0.1699	Gene.16889::c8514_g1_i1::g.16889::m.16889	Gene.16890::c8514_g1_i2::g.16890::m.16890
2502	0.0162	0.1625	0.0997	Gene.16903::c8518_g2_i1::g.16903::m.16903	Gene.16905::c8518_g2_i2::g.16905::m.16905
2503	1.3250	19.7814	0.0670	Gene.16909::c8520_g1_i1::g.16909::m.16909	Gene.16911::c8520_g1_i2::g.16911::m.16911
2504	0.0110	0.2502	0.0439	Gene.16910::c8520_g1_i1::g.16910::m.16910	Gene.16911::c8520_g1_i2::g.16911::m.16911
2505	0.0124	0.4781	0.0260	Gene.16913::c8522_g1_i1::g.16913::m.16913	Gene.16915::c8522_g1_i3::g.16915::m.16915
2506	0.0037	0.3066	0.0121	Gene.16920::c8524_g1_i1::g.16920::m.16920	Gene.16921::c8524_g1_i2::g.16921::m.16921
2507	1.1857	60.3741	0.0196	Gene.16922::c8525_g1_i1::g.16922::m.16922	Gene.16924::c8525_g1_i2::g.16924::m.16924
2508	0.0192	0.0002	99.0000	Gene.16929::c8527_g1_i1::g.16929::m.16929	Gene.16931::c8527_g1_i2::g.16931::m.16931
2509	1.2727	48.4331	0.0263	Gene.16929::c8527_g1_i1::g.16929::m.16929	Gene.16930::c8527_g1_i2::g.16930::m.16930
2510	0.0083	0.0080	1.0385	Gene.16949::c8533_g2_i1::g.16949::m.16949	Gene.16957::c8533_g2_i2::g.16957::m.16957
2511	1.1226	15.6467	0.0717	Gene.16949::c8533_g2_i1::g.16949::m.16949	Gene.16956::c8533_g2_i2::g.16956::m.16956
2512	1.7185	1.6805	1.0226	Gene.16949::c8533_g2_i1::g.16949::m.16949	Gene.16961::c8533_g2_i2::g.16961::m.16961
2513	0.0157	0.3426	0.0458	Gene.16965::c8534_g1_i1::g.16965::m.16965	Gene.16967::c8534_g1_i3::g.16967::m.16967
2514	0.0157	0.3426	0.0458	Gene.16965::c8534_g1_i1::g.16965::m.16965	Gene.16966::c8534_g1_i2::g.16966::m.16966
2515	0.0293	0.0487	0.6018	Gene.16966::c8534_g1_i2::g.16966::m.16966	Gene.16967::c8534_g1_i3::g.16967::m.16967
2516	0.0199	0.3056	0.0653	Gene.16968::c8535_g1_i1::g.16968::m.16968	Gene.16970::c8535_g1_i2::g.16970::m.16970
2517	1.3404	2.9022	0.4619	Gene.16969::c8535_g1_i1::g.16969::m.16969	Gene.16970::c8535_g1_i2::g.16970::m.16970
2518	0.0000	0.0147	0.0010	Gene.16991::c8543_g1_i1::g.16991::m.16991	Gene.16993::c8543_g1_i2::g.16993::m.16993
2519	1.1915	65.5116	0.0182	Gene.16991::c8543_g1_i1::g.16991::m.16991	Gene.16994::c8543_g1_i2::g.16994::m.16994
2520	0.0438	0.0769	0.5701	Gene.16992::c8543_g1_i1::g.16992::m.16992	Gene.16994::c8543_g1_i2::g.16994::m.16994
2521	0.9045	72.4390	0.0125	Gene.16992::c8543_g1_i1::g.16992::m.16992	Gene.16993::c8543_g1_i2::g.16993::m.16993
2522	0.0074	0.0659	0.1120	Gene.16995::c8544_g1_i1::g.16995::m.16995	Gene.16996::c8544_g1_i2::g.16996::m.16996
2523	0.0980	0.4963	0.1974	Gene.16997::c8545_g1_i1::g.16997::m.16997	Gene.17000::c8545_g1_i2::g.17000::m.17000
2524	1.0712	58.1656	0.0184	Gene.16997::c8545_g1_i1::g.16997::m.16997	Gene.17001::c8545_g1_i2::g.17001::m.17001
2525	0.0584	0.0006	99.0000	Gene.16999::c8545_g1_i1::g.16999::m.16999	Gene.17001::c8545_g1_i2::g.17001::m.17001
2526	1.0912	59.6383	0.0183	Gene.16999::c8545_g1_i1::g.16999::m.16999	Gene.17000::c8545_g1_i2::g.17000::m.17000
2527	0.0273	0.3277	0.0834	Gene.17000::c8545_g1_i2::g.17000::m.17000	Gene.17002::c8545_g1_i3::g.17002::m.17002
2528	1.1216	7.6920	0.1458	Gene.17000::c8545_g1_i2::g.17000::m.17000	Gene.17003::c8545_g1_i3::g.17003::m.17003
2529	1.0912	59.6383	0.0183	Gene.17000::c8545_g1_i2::g.17000::m.17000	Gene.17005::c8545_g1_i3::g.17005::m.17005
2530	1.0711	58.1138	0.0184	Gene.17001::c8545_g1_i2::g.17001::m.17001	Gene.17002::c8545_g1_i3::g.17002::m.17002
2531	0.0584	0.0006	99.0000	Gene.17001::c8545_g1_i2::g.17001::m.17001	Gene.17005::c8545_g1_i3::g.17005::m.17005
2532	1.7983	45.5234	0.0395	Gene.17001::c8545_g1_i2::g.17001::m.17001	Gene.17003::c8545_g1_i3::g.17003::m.17003
2533	0.0051	0.0132	0.3828	Gene.17039::c8554_g1_i1::g.17039::m.17039	Gene.17041::c8554_g1_i2::g.17041::m.17041
2534	0.0075	0.0350	0.2154	Gene.17046::c8555_g2_i1::g.17046::m.17046	Gene.17048::c8555_g2_i2::g.17048::m.17048
2535	2.1936	3.8196	0.5743	Gene.17046::c8555_g2_i1::g.17046::m.17046	Gene.17047::c8555_g2_i2::g.17047::m.17047
2536	0.0247	0.1353	0.1827	Gene.17055::c8558_g2_i1::g.17055::m.17055	Gene.17057::c8558_g2_i2::g.17057::m.17057
2537	0.7040	63.5391	0.0111	Gene.17055::c8558_g2_i1::g.17055::m.17055	Gene.17058::c8558_g2_i2::g.17058::m.17058
2538	0.0130	0.0200	0.6519	Gene.17056::c8558_g2_i1::g.17056::m.17056	Gene.17058::c8558_g2_i2::g.17058::m.17058
2539	0.8983	40.5412	0.0222	Gene.17056::c8558_g2_i1::g.17056::m.17056	Gene.17057::c8558_g2_i2::g.17057::m.17057
2540	0.0109	0.2603	0.0420	Gene.17071::c8563_g1_i1::g.17071::m.17071	Gene.17072::c8563_g1_i2::g.17072::m.17072
2541	0.0144	0.1771	0.0812	Gene.17076::c8564_g1_i1::g.17076::m.17076	Gene.17077::c8564_g1_i2::g.17077::m.17077
2542	0.0218	0.2356	0.0926	Gene.17082::c8566_g1_i1::g.17082::m.17082	Gene.17084::c8566_g1_i2::g.17084::m.17084
2543	1.1470	63.6732	0.0180	Gene.17082::c8566_g1_i1::g.17082::m.17082	Gene.17085::c8566_g1_i2::g.17085::m.17085
2544	0.0780	0.0203	3.8367	Gene.17083::c8566_g1_i1::g.17083::m.17083	Gene.17085::c8566_g1_i2::g.17085::m.17085
2545	1.0178	59.1324	0.0172	Gene.17083::c8566_g1_i1::g.17083::m.17083	Gene.17084::c8566_g1_i2::g.17084::m.17084
2546	0.0122	0.1790	0.0682	Gene.17106::c8572_g1_i1::g.17106::m.17106	Gene.17108::c8572_g1_i2::g.17108::m.17108
2547	0.0578	0.3016	0.1917	Gene.17112::c8575_g1_i1::g.17112::m.17112	Gene.17113::c8575_g1_i2::g.17113::m.17113
2548	0.0126	0.0476	0.2657	Gene.17115::c8576_g1_i1::g.17115::m.17115	Gene.17118::c8576_g1_i2::g.17118::m.17118
2549	0.9058	31.6451	0.0286	Gene.17115::c8576_g1_i1::g.17115::m.17115	Gene.17120::c8576_g1_i2::g.17120::m.17120
2550	0.0659	0.0629	1.0476	Gene.17117::c8576_g1_i1::g.17117::m.17117	Gene.17120::c8576_g1_i2::g.17120::m.17120
2551	1.2474	13.2268	0.0943	Gene.17117::c8576_g1_i1::g.17117::m.17117	Gene.17118::c8576_g1_i2::g.17118::m.17118
2552	0.0151	0.1858	0.0810	Gene.17122::c8577_g2_i1::g.17122::m.17122	Gene.17123::c8577_g2_i2::g.17123::m.17123
2553	0.0107	0.1445	0.0744	Gene.17132::c8581_g1_i1::g.17132::m.17132	Gene.17134::c8581_g1_i2::g.17134::m.17134
2554	1.5556	4.3270	0.3595	Gene.17132::c8581_g1_i1::g.17132::m.17132	Gene.17135::c8581_g1_i2::g.17135::m.17135
2555	6.6955	35.7078	0.1875	Gene.17133::c8581_g1_i1::g.17133::m.17133	Gene.17134::c8581_g1_i2::g.17134::m.17134
2556	0.0821	0.0202	4.0677	Gene.17133::c8581_g1_i1::g.17133::m.17133	Gene.17135::c8581_g1_i2::g.17135::m.17135
2557	0.0780	0.2223	0.3510	Gene.17138::c8583_g1_i1::g.17138::m.17138	Gene.17140::c8583_g1_i2::g.17140::m.17140
2558	1.0874	2.0945	0.5192	Gene.17138::c8583_g1_i1::g.17138::m.17138	Gene.17141::c8583_g1_i2::g.17141::m.17141
2559	0.9217	3.7890	0.2433	Gene.17139::c8583_g1_i1::g.17139::m.17139	Gene.17140::c8583_g1_i2::g.17140::m.17140
2560	0.0418	0.0860	0.4859	Gene.17139::c8583_g1_i1::g.17139::m.17139	Gene.17141::c8583_g1_i2::g.17141::m.17141
2561	0.0068	0.0314	0.2176	Gene.17155::c8587_g2_i1::g.17155::m.17155	Gene.17157::c8587_g2_i2::g.17157::m.17157
2562	0.0317	0.1411	0.2247	Gene.17159::c8587_g4_i1::g.17159::m.17159	Gene.17160::c8587_g4_i2::g.17160::m.17160
2563	0.0137	0.2658	0.0514	Gene.17166::c8588_g1_i1::g.17166::m.17166	Gene.17167::c8588_g1_i2::g.17167::m.17167
2564	5.1121	1.9429	2.6311	Gene.17172::c8589_g3_i1::g.17172::m.17172	Gene.17174::c8589_g4_i1::g.17174::m.17174
2565	0.0588	0.2318	0.2536	Gene.17172::c8589_g3_i1::g.17172::m.17172	Gene.17173::c8589_g4_i1::g.17173::m.17173
2566	0.0103	0.3099	0.0332	Gene.17176::c8590_g1_i1::g.17176::m.17176	Gene.17177::c8590_g1_i2::g.17177::m.17177
2567	0.0552	0.1787	0.3085	Gene.17216::c8601_g1_i1::g.17216::m.17216	Gene.17218::c8601_g1_i2::g.17218::m.17218
2568	0.7908	74.7496	0.0106	Gene.17216::c8601_g1_i1::g.17216::m.17216	Gene.17219::c8601_g1_i2::g.17219::m.17219
2569	0.0173	0.1274	0.1356	Gene.17217::c8601_g1_i1::g.17217::m.17217	Gene.17219::c8601_g1_i2::g.17219::m.17219
2570	0.8306	6.3088	0.1317	Gene.17217::c8601_g1_i1::g.17217::m.17217	Gene.17218::c8601_g1_i2::g.17218::m.17218
2571	0.0341	0.3667	0.0931	Gene.17220::c8602_g1_i1::g.17220::m.17220	Gene.17222::c8602_g2_i1::g.17222::m.17222
2572	1.3831	57.0472	0.0242	Gene.17220::c8602_g1_i1::g.17220::m.17220	Gene.17223::c8602_g2_i1::g.17223::m.17223
2573	0.1302	0.0321	4.0513	Gene.17221::c8602_g1_i1::g.17221::m.17221	Gene.17223::c8602_g2_i1::g.17223::m.17223
2574	1.3890	57.3043	0.0242	Gene.17221::c8602_g1_i1::g.17221::m.17221	Gene.17222::c8602_g2_i1::g.17222::m.17222
2575	0.0427	0.4342	0.0983	Gene.17224::c8602_g5_i1::g.17224::m.17224	Gene.17227::c8602_g5_i2::g.17227::m.17227
2576	2.0357	6.5304	0.3117	Gene.17224::c8602_g5_i1::g.17224::m.17224	Gene.17226::c8602_g5_i2::g.17226::m.17226
2577	5.6063	44.6220	0.1256	Gene.17225::c8602_g5_i1::g.17225::m.17225	Gene.17227::c8602_g5_i2::g.17227::m.17227
2578	0.0977	0.0330	2.9574	Gene.17225::c8602_g5_i1::g.17225::m.17225	Gene.17226::c8602_g5_i2::g.17226::m.17226
2579	0.0467	0.1098	0.4255	Gene.17230::c8604_g1_i1::g.17230::m.17230	Gene.17232::c8604_g1_i2::g.17232::m.17232
2580	0.9364	59.3414	0.0158	Gene.17230::c8604_g1_i1::g.17230::m.17230	Gene.17233::c8604_g1_i2::g.17233::m.17233
2581	0.0609	0.1742	0.3496	Gene.17231::c8604_g1_i1::g.17231::m.17231	Gene.17233::c8604_g1_i2::g.17233::m.17233
2582	1.0457	53.3933	0.0196	Gene.17231::c8604_g1_i1::g.17231::m.17231	Gene.17232::c8604_g1_i2::g.17232::m.17232
2583	0.0191	0.1860	0.1027	Gene.17239::c8607_g1_i1::g.17239::m.17239	Gene.17242::c8607_g1_i2::g.17242::m.17242
2584	1.0443	8.3228	0.1255	Gene.17239::c8607_g1_i1::g.17239::m.17239	Gene.17243::c8607_g1_i2::g.17243::m.17243
2585	1.2750	8.7332	0.1460	Gene.17240::c8607_g1_i1::g.17240::m.17240	Gene.17242::c8607_g1_i2::g.17242::m.17242
2586	1.3134	53.6307	0.0245	Gene.17240::c8607_g1_i1::g.17240::m.17240	Gene.17243::c8607_g1_i2::g.17243::m.17243
2587	0.0460	0.0263	1.7512	Gene.17241::c8607_g1_i1::g.17241::m.17241	Gene.17243::c8607_g1_i2::g.17243::m.17243
2588	1.2221	62.1409	0.0197	Gene.17241::c8607_g1_i1::g.17241::m.17241	Gene.17242::c8607_g1_i2::g.17242::m.17242
2589	0.2172	0.2382	0.9118	Gene.17247::c8610_g1_i1::g.17247::m.17247	Gene.17251::c8610_g1_i2::g.17251::m.17251
2590	0.4423	0.5501	0.8039	Gene.17248::c8610_g1_i1::g.17248::m.17248	Gene.17251::c8610_g1_i2::g.17251::m.17251
2591	0.3379	0.3655	0.9244	Gene.17248::c8610_g1_i1::g.17248::m.17248	Gene.17252::c8610_g1_i3::g.17252::m.17252
2592	0.3990	0.6618	0.6030	Gene.17248::c8610_g1_i1::g.17248::m.17248	Gene.17249::c8610_g2_i1::g.17249::m.17249
2593	0.5943	1.0945	0.5430	Gene.17249::c8610_g2_i1::g.17249::m.17249	Gene.17252::c8610_g1_i3::g.17252::m.17252
2594	0.6352	0.7655	0.8297	Gene.17249::c8610_g2_i1::g.17249::m.17249	Gene.17253::c8610_g1_i4::g.17253::m.17253
2595	0.4681	1.0454	0.4478	Gene.17249::c8610_g2_i1::g.17249::m.17249	Gene.17251::c8610_g1_i2::g.17251::m.17251
2596	0.0122	0.2234	0.0547	Gene.17254::c8611_g1_i1::g.17254::m.17254	Gene.17255::c8611_g1_i2::g.17255::m.17255
2597	0.0090	0.2433	0.0371	Gene.17260::c8612_g1_i1::g.17260::m.17260	Gene.17261::c8612_g1_i2::g.17261::m.17261
2598	1.5468	53.7742	0.0288	Gene.17260::c8612_g1_i1::g.17260::m.17260	Gene.17262::c8612_g1_i2::g.17262::m.17262
2599	0.1117	0.1958	0.5703	Gene.17267::c8614_g2_i1::g.17267::m.17267	Gene.17269::c8614_g2_i2::g.17269::m.17269
2600	1.4025	63.1549	0.0222	Gene.17267::c8614_g2_i1::g.17267::m.17267	Gene.17270::c8614_g2_i2::g.17270::m.17270
2601	1.2990	2.0957	0.6199	Gene.17267::c8614_g2_i1::g.17267::m.17267	Gene.17271::c8614_g2_i2::g.17271::m.17271
2602	0.1495	0.1063	1.4069	Gene.17268::c8614_g2_i1::g.17268::m.17268	Gene.17270::c8614_g2_i2::g.17270::m.17270
2603	1.0703	57.4319	0.0186	Gene.17268::c8614_g2_i1::g.17268::m.17268	Gene.17269::c8614_g2_i2::g.17269::m.17269
2604	1.4356	54.5273	0.0263	Gene.17268::c8614_g2_i1::g.17268::m.17268	Gene.17271::c8614_g2_i2::g.17271::m.17271
2605	1.2439	56.9109	0.0219	Gene.17272::c8615_g1_i1::g.17272::m.17272	Gene.17276::c8615_g1_i2::g.17276::m.17276
2606	0.2100	0.3362	0.6247	Gene.17272::c8615_g1_i1::g.17272::m.17272	Gene.17277::c8615_g5_i1::g.17277::m.17277
2607	0.0700	0.4699	0.1490	Gene.17278::c8616_g2_i1::g.17278::m.17278	Gene.17280::c8616_g2_i2::g.17280::m.17280
2608	1.3119	67.5035	0.0194	Gene.17278::c8616_g2_i1::g.17278::m.17278	Gene.17281::c8616_g2_i2::g.17281::m.17281
