Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
2065	0.0262	0.0940	0.2782	Gene.483::ClydYONA_Contig305_327_reads_555_bases::g.483::m.483	Gene.707::ClydYONA_Contig482_165_reads_679_bases::g.707::m.707
2066	0.9681	12.6074	0.0768	Gene.483::ClydYONA_Contig305_327_reads_555_bases::g.483::m.483	Gene.709::ClydYONA_Contig482_165_reads_679_bases::g.709::m.709
2067	0.0385	0.0713	0.5398	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.554::ClydYONA_Contig353_229_reads_412_bases::g.554::m.554
2068	0.9613	3.0390	0.3163	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.553::ClydYONA_Contig353_229_reads_412_bases::g.553::m.553
2069	1.3429	15.1804	0.0885	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.552::ClydYONA_Contig353_229_reads_412_bases::g.552::m.552
2070	0.0378	0.0947	0.3993	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.517::ClydYONA_Contig328_428_reads_826_bases::g.517::m.517
2071	0.7199	12.2136	0.0589	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.516::ClydYONA_Contig328_428_reads_826_bases::g.516::m.516
2072	16.2034	17.8555	0.9075	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.515::ClydYONA_Contig328_428_reads_826_bases::g.515::m.515
2073	13.9961	24.6724	0.5673	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.708::ClydYONA_Contig482_165_reads_679_bases::g.708::m.708
2074	0.7828	13.6500	0.0573	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.707::ClydYONA_Contig482_165_reads_679_bases::g.707::m.707
2075	0.0416	0.1044	0.3986	Gene.484::ClydYONA_Contig305_327_reads_555_bases::g.484::m.484	Gene.709::ClydYONA_Contig482_165_reads_679_bases::g.709::m.709
2076	2.0728	2.2145	0.9360	Gene.485::ClydYONA_Contig307_119_reads_478_bases::g.485::m.485	Gene.710::ClydYONA_Contig484_242_reads_439_bases::g.710::m.710
2077	0.0079	0.2780	0.0284	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.877::ClydYONA_Contig600_413_reads_795_bases::g.877::m.877
2078	1.5726	59.2923	0.0265	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.878::ClydYONA_Contig600_413_reads_795_bases::g.878::m.878
2079	0.1676	1.5141	0.1107	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.1639::ClydYONA_Contig1109_1014_reads_1184_bases::g.1639::m.1639
2080	1.2385	7.2120	0.1717	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.1638::ClydYONA_Contig1109_1014_reads_1184_bases::g.1638::m.1638
2081	0.0304	0.8647	0.0351	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.765::ClydYONA_Contig525_394_reads_374_bases::g.765::m.765
2082	1.2210	2.6440	0.4618	Gene.487::ClydYONA_Contig309_287_reads_515_bases::g.487::m.487	Gene.764::ClydYONA_Contig525_394_reads_374_bases::g.764::m.764
2083	1.6688	10.1991	0.1636	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.877::ClydYONA_Contig600_413_reads_795_bases::g.877::m.877
2084	0.0704	0.0172	4.0856	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.878::ClydYONA_Contig600_413_reads_795_bases::g.878::m.878
2085	1.1387	66.9683	0.0170	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.1639::ClydYONA_Contig1109_1014_reads_1184_bases::g.1639::m.1639
2086	0.2997	0.2818	1.0636	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.1638::ClydYONA_Contig1109_1014_reads_1184_bases::g.1638::m.1638
2087	1.3735	60.8110	0.0226	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.765::ClydYONA_Contig525_394_reads_374_bases::g.765::m.765
2088	0.1616	0.0448	3.6087	Gene.488::ClydYONA_Contig309_287_reads_515_bases::g.488::m.488	Gene.764::ClydYONA_Contig525_394_reads_374_bases::g.764::m.764
2089	1.4570	59.2269	0.0246	Gene.489::ClydYONA_Contig310_148_reads_374_bases::g.489::m.489	Gene.542::ClydYONA_Contig346_138_reads_458_bases::g.542::m.542
2090	0.0000	0.0060	0.0010	Gene.489::ClydYONA_Contig310_148_reads_374_bases::g.489::m.489	Gene.541::ClydYONA_Contig346_138_reads_458_bases::g.541::m.541
2091	0.0037	0.0000	99.0000	Gene.490::ClydYONA_Contig310_148_reads_374_bases::g.490::m.490	Gene.542::ClydYONA_Contig346_138_reads_458_bases::g.542::m.542
2092	16.9290	0.1710	99.0000	Gene.490::ClydYONA_Contig310_148_reads_374_bases::g.490::m.490	Gene.541::ClydYONA_Contig346_138_reads_458_bases::g.541::m.541
2093	1.2075	108.3941	0.0111	Gene.491::ClydYONA_Contig310_148_reads_374_bases::g.491::m.491	Gene.542::ClydYONA_Contig346_138_reads_458_bases::g.542::m.542
2094	1.0790	64.5911	0.0167	Gene.491::ClydYONA_Contig310_148_reads_374_bases::g.491::m.491	Gene.541::ClydYONA_Contig346_138_reads_458_bases::g.541::m.541
2095	1.5479	10.9190	0.1418	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.573::ClydYONA_Contig366_237_reads_335_bases::g.573::m.573
2096	0.0090	0.0096	0.9340	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.572::ClydYONA_Contig366_237_reads_335_bases::g.572::m.572
2097	1.7706	12.3070	0.1439	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.574::ClydYONA_Contig366_237_reads_335_bases::g.574::m.574
2098	2.5555	4.5819	0.5577	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.506::ClydYONA_Contig322_197_reads_440_bases::g.506::m.506
2099	11.4594	23.8434	0.4806	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.505::ClydYONA_Contig322_197_reads_440_bases::g.505::m.505
2100	0.0150	0.0119	1.2579	Gene.495::ClydYONA_Contig313_1331_reads_385_bases::g.495::m.495	Gene.507::ClydYONA_Contig322_197_reads_440_bases::g.507::m.507
2101	0.0109	0.0001	99.0000	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.573::ClydYONA_Contig366_237_reads_335_bases::g.573::m.573
2102	1.3829	13.5809	0.1018	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.572::ClydYONA_Contig366_237_reads_335_bases::g.572::m.572
2103	1.7616	16.7409	0.1052	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.574::ClydYONA_Contig366_237_reads_335_bases::g.574::m.574
2104	0.0159	0.0002	99.0000	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.506::ClydYONA_Contig322_197_reads_440_bases::g.506::m.506
2105	1.1639	76.0772	0.0153	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.505::ClydYONA_Contig322_197_reads_440_bases::g.505::m.505
2106	1.6281	9.8962	0.1645	Gene.496::ClydYONA_Contig313_1331_reads_385_bases::g.496::m.496	Gene.507::ClydYONA_Contig322_197_reads_440_bases::g.507::m.507
2107	0.0090	0.0112	0.8002	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.574::ClydYONA_Contig366_237_reads_335_bases::g.574::m.574
2108	6.0641	41.6773	0.1455	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.573::ClydYONA_Contig366_237_reads_335_bases::g.573::m.573
2109	1.2557	54.8137	0.0229	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.572::ClydYONA_Contig366_237_reads_335_bases::g.572::m.572
2110	0.9092	74.9583	0.0121	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.506::ClydYONA_Contig322_197_reads_440_bases::g.506::m.506
2111	0.0046	0.0402	0.1151	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.505::ClydYONA_Contig322_197_reads_440_bases::g.505::m.505
2112	4.1690	6.1715	0.6755	Gene.497::ClydYONA_Contig313_1331_reads_385_bases::g.497::m.497	Gene.507::ClydYONA_Contig322_197_reads_440_bases::g.507::m.507
2113	0.0110	0.0257	0.4284	Gene.498::ClydYONA_Contig317_103_reads_355_bases::g.498::m.498	Gene.710::ClydYONA_Contig484_242_reads_439_bases::g.710::m.710
2114	1.1158	51.5984	0.0216	Gene.499::ClydYONA_Contig317_103_reads_355_bases::g.499::m.499	Gene.710::ClydYONA_Contig484_242_reads_439_bases::g.710::m.710
2115	0.0000	0.0062	0.0010	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.745::ClydYONA_Contig512_153_reads_477_bases::g.745::m.745
2116	2.8463	50.6182	0.0562	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.744::ClydYONA_Contig512_153_reads_477_bases::g.744::m.744
2117	4.1854	3.3473	1.2504	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.941::ClydYONA_Contig650_2194_reads_482_bases::g.941::m.941
2118	1.2911	53.4679	0.0241	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.940::ClydYONA_Contig650_2194_reads_482_bases::g.940::m.940
2119	17.3498	9.6273	1.8021	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922
2120	9.7739	25.8246	0.3785	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921
2121	10.2384	25.0597	0.4086	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.949::ClydYONA_Contig654_2369_reads_719_bases::g.949::m.949
2122	1.9065	8.0823	0.2359	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.948::ClydYONA_Contig654_2369_reads_719_bases::g.948::m.948
2123	2.1161	58.1900	0.0364	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1339::ClydYONA_Contig904_354_reads_639_bases::g.1339::m.1339
2124	10.1063	25.8355	0.3912	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1338::ClydYONA_Contig904_354_reads_639_bases::g.1338::m.1338
2125	2.2198	6.6771	0.3324	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.939::ClydYONA_Contig649_3241_reads_467_bases::g.939::m.939
2126	13.4403	21.1323	0.6360	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.938::ClydYONA_Contig649_3241_reads_467_bases::g.938::m.938
2127	1.5508	61.5089	0.0252	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1870::ClydYONA_Contig1296_2710_reads_686_bases::g.1870::m.1870
2128	1.8518	5.5074	0.3362	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1869::ClydYONA_Contig1296_2710_reads_686_bases::g.1869::m.1869
2129	14.7464	19.7915	0.7451	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1126::ClydYONA_Contig773_708_reads_436_bases::g.1126::m.1126
2130	10.8380	24.2519	0.4469	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1125::ClydYONA_Contig773_708_reads_436_bases::g.1125::m.1125
2131	1.7496	13.6665	0.1280	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.974::ClydYONA_Contig669_900_reads_321_bases::g.974::m.974
2132	1.5408	52.0952	0.0296	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.973::ClydYONA_Contig669_900_reads_321_bases::g.973::m.973
2133	1.1740	63.8915	0.0184	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1369::ClydYONA_Contig932_1941_reads_311_bases::g.1369::m.1369
2134	1.7596	4.9754	0.3537	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1368::ClydYONA_Contig932_1941_reads_311_bases::g.1368::m.1368
2135	2.7910	43.8735	0.0636	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1056::ClydYONA_Contig714_1897_reads_360_bases::g.1056::m.1056
2136	1.9268	57.6579	0.0334	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1055::ClydYONA_Contig714_1897_reads_360_bases::g.1055::m.1055
2137	10.9370	24.4055	0.4481	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1069::ClydYONA_Contig729_856_reads_706_bases::g.1069::m.1069
2138	1.7663	6.8189	0.2590	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1068::ClydYONA_Contig729_856_reads_706_bases::g.1068::m.1068
2139	2.0268	19.5262	0.1038	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.937::ClydYONA_Contig648_2837_reads_528_bases::g.937::m.937
2140	3.5821	36.7077	0.0976	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.936::ClydYONA_Contig648_2837_reads_528_bases::g.936::m.936
2141	2.4149	40.6373	0.0594	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1054::ClydYONA_Contig712_1935_reads_370_bases::g.1054::m.1054
2142	2.0882	60.6941	0.0344	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1053::ClydYONA_Contig712_1935_reads_370_bases::g.1053::m.1053
2143	1.5792	53.4477	0.0295	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1170::ClydYONA_Contig803_201_reads_324_bases::g.1170::m.1170
2144	8.1197	10.3213	0.7867	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1169::ClydYONA_Contig803_201_reads_324_bases::g.1169::m.1169
2145	19.9986	11.1169	1.7989	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1061::ClydYONA_Contig717_623_reads_399_bases::g.1061::m.1061
2146	2.6849	30.0595	0.0893	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1060::ClydYONA_Contig717_623_reads_399_bases::g.1060::m.1060
2147	1.7184	22.0018	0.0781	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.15980::ClydYONA_Contig8648_160_reads_380_bases::g.15980::m.15980
2148	1.6151	7.6529	0.2110	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.15979::ClydYONA_Contig8648_160_reads_380_bases::g.15979::m.15979
2149	2.4377	40.4058	0.0603	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1152::ClydYONA_Contig791_126_reads_459_bases::g.1152::m.1152
2150	1.8570	11.1447	0.1666	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1151::ClydYONA_Contig791_126_reads_459_bases::g.1151::m.1151
2151	8.6247	26.9605	0.3199	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1105::ClydYONA_Contig757_109_reads_311_bases::g.1105::m.1105
2152	25.0922	2.5840	9.7106	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1104::ClydYONA_Contig757_109_reads_311_bases::g.1104::m.1104
2153	24.1765	3.5165	6.8752	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1423::ClydYONA_Contig953_601_reads_353_bases::g.1423::m.1423
2154	10.4253	25.0150	0.4168	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1422::ClydYONA_Contig953_601_reads_353_bases::g.1422::m.1422
2155	3.4176	38.2249	0.0894	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.959::ClydYONA_Contig660_2064_reads_339_bases::g.959::m.959
2156	23.3628	5.8417	3.9993	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.958::ClydYONA_Contig660_2064_reads_339_bases::g.958::m.958
2157	14.4340	0.1458	99.0000	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1040::ClydYONA_Contig703_589_reads_352_bases::g.1040::m.1040
2158	1.7100	21.9022	0.0781	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1039::ClydYONA_Contig703_589_reads_352_bases::g.1039::m.1039
2159	19.7501	11.5444	1.7108	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1186::ClydYONA_Contig809_465_reads_432_bases::g.1186::m.1186
2160	2.5823	39.3640	0.0656	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1185::ClydYONA_Contig809_465_reads_432_bases::g.1185::m.1185
2161	1.8400	51.0897	0.0360	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.963::ClydYONA_Contig662_675_reads_317_bases::g.963::m.963
2162	2.2576	49.4780	0.0456	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.962::ClydYONA_Contig662_675_reads_317_bases::g.962::m.962
2163	20.1757	10.6879	1.8877	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1647::ClydYONA_Contig1116_195_reads_428_bases::g.1647::m.1647
2164	7.7890	28.4700	0.2736	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1646::ClydYONA_Contig1116_195_reads_428_bases::g.1646::m.1646
2165	0.2544	0.0814	3.1270	Gene.500::ClydYONA_Contig318_137_reads_386_bases::g.500::m.500	Gene.1340::ClydYONA_Contig904_354_reads_639_bases::g.1340::m.1340
2166	1.4494	54.1998	0.0267	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.745::ClydYONA_Contig512_153_reads_477_bases::g.745::m.745
2167	0.0031	0.0000	99.0000	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.744::ClydYONA_Contig512_153_reads_477_bases::g.744::m.744
2168	0.0496	1.5161	0.0327	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.941::ClydYONA_Contig650_2194_reads_482_bases::g.941::m.941
2169	1.5660	77.1119	0.0203	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.940::ClydYONA_Contig650_2194_reads_482_bases::g.940::m.940
2170	0.2446	5.9608	0.0410	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922
2171	1.2463	65.6391	0.0190	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921
2172	1.1912	75.3508	0.0158	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.949::ClydYONA_Contig654_2369_reads_719_bases::g.949::m.949
2173	0.1870	4.3533	0.0429	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.948::ClydYONA_Contig654_2369_reads_719_bases::g.948::m.948
2174	0.2327	3.3659	0.0691	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1339::ClydYONA_Contig904_354_reads_639_bases::g.1339::m.1339
2175	0.9075	75.9836	0.0119	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1338::ClydYONA_Contig904_354_reads_639_bases::g.1338::m.1338
2176	0.2305	123.7031	0.0019	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.939::ClydYONA_Contig649_3241_reads_467_bases::g.939::m.939
2177	1.2398	69.4088	0.0179	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.938::ClydYONA_Contig649_3241_reads_467_bases::g.938::m.938
2178	1.3034	68.8558	0.0189	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1870::ClydYONA_Contig1296_2710_reads_686_bases::g.1870::m.1870
2179	0.2216	6.2406	0.0355	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1869::ClydYONA_Contig1296_2710_reads_686_bases::g.1869::m.1869
2180	0.2649	4.1635	0.0636	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1126::ClydYONA_Contig773_708_reads_436_bases::g.1126::m.1126
2181	21.8553	0.7875	27.7513	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1125::ClydYONA_Contig773_708_reads_436_bases::g.1125::m.1125
2182	0.1186	2.6784	0.0443	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.974::ClydYONA_Contig669_900_reads_321_bases::g.974::m.974
2183	1.5785	18.0047	0.0877	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.973::ClydYONA_Contig669_900_reads_321_bases::g.973::m.973
2184	1.4536	65.3896	0.0222	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1369::ClydYONA_Contig932_1941_reads_311_bases::g.1369::m.1369
2185	0.1240	3.5311	0.0351	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1368::ClydYONA_Contig932_1941_reads_311_bases::g.1368::m.1368
2186	1.5655	23.3788	0.0670	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1056::ClydYONA_Contig714_1897_reads_360_bases::g.1056::m.1056
2187	0.1543	3.4337	0.0449	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1055::ClydYONA_Contig714_1897_reads_360_bases::g.1055::m.1055
2188	1.1776	75.1926	0.0157	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1069::ClydYONA_Contig729_856_reads_706_bases::g.1069::m.1069
2189	0.2078	5.0652	0.0410	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1068::ClydYONA_Contig729_856_reads_706_bases::g.1068::m.1068
2190	0.1998	3.9140	0.0510	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.937::ClydYONA_Contig648_2837_reads_528_bases::g.937::m.937
2191	1.3420	72.1504	0.0186	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.936::ClydYONA_Contig648_2837_reads_528_bases::g.936::m.936
2192	1.4369	64.1615	0.0224	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1054::ClydYONA_Contig712_1935_reads_370_bases::g.1054::m.1054
2193	0.1884	2.6810	0.0703	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1053::ClydYONA_Contig712_1935_reads_370_bases::g.1053::m.1053
2194	0.1037	8.0027	0.0130	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1170::ClydYONA_Contig803_201_reads_324_bases::g.1170::m.1170
2195	1.4573	4.7366	0.3077	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1169::ClydYONA_Contig803_201_reads_324_bases::g.1169::m.1169
2196	0.3095	11.9590	0.0259	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1061::ClydYONA_Contig717_623_reads_399_bases::g.1061::m.1061
2197	11.4729	30.4508	0.3768	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1060::ClydYONA_Contig717_623_reads_399_bases::g.1060::m.1060
2198	1.4243	76.4341	0.0186	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.15980::ClydYONA_Contig8648_160_reads_380_bases::g.15980::m.15980
2199	0.1042	4.2506	0.0245	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.15979::ClydYONA_Contig8648_160_reads_380_bases::g.15979::m.15979
2200	4.1067	51.0979	0.0804	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1152::ClydYONA_Contig791_126_reads_459_bases::g.1152::m.1152
2201	0.2175	126.6324	0.0017	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1151::ClydYONA_Contig791_126_reads_459_bases::g.1151::m.1151
2202	3.4666	49.9976	0.0693	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1105::ClydYONA_Contig757_109_reads_311_bases::g.1105::m.1105
2203	0.1532	2.3299	0.0657	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1104::ClydYONA_Contig757_109_reads_311_bases::g.1104::m.1104
2204	0.2276	14.9649	0.0152	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1423::ClydYONA_Contig953_601_reads_353_bases::g.1423::m.1423
2205	1.3235	63.6812	0.0208	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1422::ClydYONA_Contig953_601_reads_353_bases::g.1422::m.1422
2206	2.8950	54.7324	0.0529	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.959::ClydYONA_Contig660_2064_reads_339_bases::g.959::m.959
2207	0.1991	3.9027	0.0510	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.958::ClydYONA_Contig660_2064_reads_339_bases::g.958::m.958
2208	4.0677	54.8612	0.0741	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1040::ClydYONA_Contig703_589_reads_352_bases::g.1040::m.1040
2209	0.2968	6.0761	0.0488	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1039::ClydYONA_Contig703_589_reads_352_bases::g.1039::m.1039
2210	0.3066	144.3217	0.0021	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1186::ClydYONA_Contig809_465_reads_432_bases::g.1186::m.1186
2211	1.6623	65.6035	0.0253	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1185::ClydYONA_Contig809_465_reads_432_bases::g.1185::m.1185
2212	0.2845	4.8274	0.0589	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.963::ClydYONA_Contig662_675_reads_317_bases::g.963::m.963
2213	4.3218	51.1245	0.0845	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.962::ClydYONA_Contig662_675_reads_317_bases::g.962::m.962
2214	0.2981	148.8141	0.0020	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1647::ClydYONA_Contig1116_195_reads_428_bases::g.1647::m.1647
2215	1.5527	52.5227	0.0296	Gene.501::ClydYONA_Contig318_137_reads_386_bases::g.501::m.501	Gene.1646::ClydYONA_Contig1116_195_reads_428_bases::g.1646::m.1646
