Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
1260	0.0015	0.0000	99.0000	Cerafrut_c8800_g1::Cerafrut_c8800_g1_i2::g.16099::m.16099	Cerafrut_c8800_g1::Cerafrut_c8800_g1_i3::g.16100::m.16100
1261	0.0488	0.0966	0.5055	Cerafrut_c8808_g3::Cerafrut_c8808_g3_i1::g.16117::m.16117	Cerafrut_c8808_g3::Cerafrut_c8808_g3_i2::g.16118::m.16118
1262	1.2623	2.4846	0.5081	Cerafrut_c8809_g1::Cerafrut_c8809_g1_i1::g.16123::m.16123	Cerafrut_c8809_g1::Cerafrut_c8809_g1_i2::g.16131::m.16131
1263	0.0032	0.0000	99.0000	Cerafrut_c8809_g1::Cerafrut_c8809_g1_i1::g.16124::m.16124	Cerafrut_c8809_g1::Cerafrut_c8809_g1_i2::g.16131::m.16131
1264	0.0629	0.0878	0.7161	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i1::g.16178::m.16178	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i2::g.16181::m.16181
1265	0.0386	0.0588	0.6572	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i2::g.16181::m.16181	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i4::g.16185::m.16185
1266	0.1464	0.2101	0.6970	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i2::g.16181::m.16181	Cerafrut_c8825_g2::Cerafrut_c8825_g2_i3::g.16183::m.16183
1267	0.0000	0.0067	0.0010	Cerafrut_c8831_g1::Cerafrut_c8831_g1_i1::g.16195::m.16195	Cerafrut_c8831_g1::Cerafrut_c8831_g1_i2::g.16196::m.16196
1268	0.0000	0.0068	0.0010	Cerafrut_c8832_g1::Cerafrut_c8832_g1_i1::g.16197::m.16197	Cerafrut_c8832_g1::Cerafrut_c8832_g1_i2::g.16198::m.16198
1269	0.3087	1.3195	0.2340	Cerafrut_c8833_g2::Cerafrut_c8833_g2_i1::g.16200::m.16200	Cerafrut_c8833_g1::Cerafrut_c8833_g1_i2::g.16202::m.16202
1270	0.3087	1.3195	0.2340	Cerafrut_c8833_g1::Cerafrut_c8833_g1_i2::g.16202::m.16202	Cerafrut_c8833_g2::Cerafrut_c8833_g2_i3::g.16204::m.16204
1271	0.3087	1.3195	0.2340	Cerafrut_c8833_g1::Cerafrut_c8833_g1_i2::g.16202::m.16202	Cerafrut_c8833_g2::Cerafrut_c8833_g2_i2::g.16203::m.16203
1272	0.0001	0.0561	0.0010	Cerafrut_c8835_g1::Cerafrut_c8835_g1_i1::g.16209::m.16209	Cerafrut_c8835_g1::Cerafrut_c8835_g1_i3::g.16211::m.16211
1273	0.0249	0.0930	0.2681	Cerafrut_c8835_g1::Cerafrut_c8835_g1_i2::g.16210::m.16210	Cerafrut_c8835_g1::Cerafrut_c8835_g1_i3::g.16211::m.16211
1274	0.0238	0.0322	0.7380	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i1::g.16212::m.16212	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i2::g.16213::m.16213
1275	0.0111	0.0238	0.4659	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i1::g.16212::m.16212	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i3::g.16214::m.16214
1276	0.0134	0.0347	0.3879	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i2::g.16213::m.16213	Cerafrut_c8836_g1::Cerafrut_c8836_g1_i3::g.16214::m.16214
1277	0.0009	0.0016	0.5804	Cerafrut_c8837_g1::Cerafrut_c8837_g1_i1::g.16215::m.16215	Cerafrut_c8837_g1::Cerafrut_c8837_g1_i2::g.16217::m.16217
1278	0.0557	0.0686	0.8123	Cerafrut_c8842_g2::Cerafrut_c8842_g2_i1::g.16233::m.16233	Cerafrut_c8842_g2::Cerafrut_c8842_g2_i2::g.16235::m.16235
1279	0.0000	0.0000	0.0010	Cerafrut_c8842_g2::Cerafrut_c8842_g2_i2::g.16235::m.16235	Cerafrut_c8842_g2::Cerafrut_c8842_g2_i3::g.16238::m.16238
1280	0.0013	0.0167	0.0750	Cerafrut_c8846_g1::Cerafrut_c8846_g1_i1::g.16252::m.16252	Cerafrut_c8846_g1::Cerafrut_c8846_g1_i2::g.16253::m.16253
1281	0.0607	0.0742	0.8183	Cerafrut_c8848_g1::Cerafrut_c8848_g1_i1::g.16258::m.16258	Cerafrut_c8848_g1::Cerafrut_c8848_g1_i3::g.16264::m.16264
1282	0.0796	0.0460	1.7310	Cerafrut_c8848_g1::Cerafrut_c8848_g1_i2::g.16261::m.16261	Cerafrut_c8848_g1::Cerafrut_c8848_g1_i3::g.16264::m.16264
1283	0.0022	0.0105	0.2144	Cerafrut_c8853_g1::Cerafrut_c8853_g1_i2::g.16280::m.16280	Cerafrut_c8853_g1::Cerafrut_c8853_g1_i3::g.16282::m.16282
1284	0.0022	0.0105	0.2144	Cerafrut_c8853_g1::Cerafrut_c8853_g1_i3::g.16282::m.16282	Cerafrut_c8853_g1::Cerafrut_c8853_g1_i4::g.16283::m.16283
1285	0.1334	0.4524	0.2950	Cerafrut_c8868_g1::Cerafrut_c8868_g1_i1::g.16310::m.16310	Cerafrut_c8868_g10::Cerafrut_c8868_g10_i1::g.16320::m.16320
1286	0.0348	0.0272	1.2790	Cerafrut_c8868_g7::Cerafrut_c8868_g7_i1::g.16317::m.16317	Cerafrut_c8868_g7::Cerafrut_c8868_g7_i2::g.16329::m.16329
1287	0.0000	0.0053	0.0010	Cerafrut_c8877_g1::Cerafrut_c8877_g1_i1::g.16353::m.16353	Cerafrut_c8877_g1::Cerafrut_c8877_g1_i3::g.16354::m.16354
1288	0.0000	0.0000	0.4675	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i1::g.16356::m.16356	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i6::g.16362::m.16362
1289	0.0000	0.0000	87.6629	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i1::g.16356::m.16356	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i5::g.16361::m.16361
1290	0.0000	0.0000	99.0000	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i1::g.16356::m.16356	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i3::g.16358::m.16358
1291	0.0000	0.0000	0.3798	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i2::g.16357::m.16357	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i6::g.16362::m.16362
1292	0.0000	0.0000	99.0000	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i2::g.16357::m.16357	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i5::g.16361::m.16361
1293	0.0000	0.0000	51.1805	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i2::g.16357::m.16357	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i3::g.16358::m.16358
1294	0.0000	0.0000	0.4610	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i3::g.16358::m.16358	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i7::g.16364::m.16364
1295	0.0000	0.0000	99.0000	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i5::g.16361::m.16361	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i7::g.16364::m.16364
1296	0.0000	0.0000	36.1179	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i6::g.16362::m.16362	Cerafrut_c8879_g1::Cerafrut_c8879_g1_i7::g.16364::m.16364
1297	0.0067	0.0272	0.2466	Cerafrut_c8882_g1::Cerafrut_c8882_g1_i1::g.16372::m.16372	Cerafrut_c8882_g1::Cerafrut_c8882_g1_i2::g.16373::m.16373
1298	0.0000	0.0047	0.0010	Cerafrut_c8901_g1::Cerafrut_c8901_g1_i1::g.16416::m.16416	Cerafrut_c8901_g1::Cerafrut_c8901_g1_i3::g.16418::m.16418
1299	0.0339	0.0233	1.4533	Cerafrut_c8905_g1::Cerafrut_c8905_g1_i1::g.16438::m.16438	Cerafrut_c8905_g1::Cerafrut_c8905_g1_i2::g.16439::m.16439
1300	0.0037	0.0251	0.1474	Cerafrut_c8910_g1::Cerafrut_c8910_g1_i1::g.16452::m.16452	Cerafrut_c8910_g1::Cerafrut_c8910_g1_i2::g.16453::m.16453
1301	0.0075	0.0114	0.6557	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i1::g.16465::m.16465	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i2::g.16466::m.16466
1302	0.0072	0.0329	0.2184	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i1::g.16465::m.16465	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i4::g.16468::m.16468
1303	0.0000	0.0196	0.0010	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i1::g.16465::m.16465	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i3::g.16467::m.16467
1304	0.0000	0.0185	0.0010	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i2::g.16466::m.16466	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i4::g.16468::m.16468
1305	0.0070	0.0283	0.2485	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i2::g.16466::m.16466	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i3::g.16467::m.16467
1306	0.0071	0.0097	0.7338	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i3::g.16467::m.16467	Cerafrut_c8916_g1::Cerafrut_c8916_g1_i4::g.16468::m.16468
1307	0.0000	0.0036	0.0010	Cerafrut_c8917_g2::Cerafrut_c8917_g2_i1::g.16471::m.16471	Cerafrut_c8917_g2::Cerafrut_c8917_g2_i2::g.16472::m.16472
1308	0.0165	0.0365	0.4529	Cerafrut_c8918_g1::Cerafrut_c8918_g1_i1::g.16474::m.16474	Cerafrut_c8918_g1::Cerafrut_c8918_g1_i3::g.16476::m.16476
1309	0.0165	0.0365	0.4529	Cerafrut_c8918_g1::Cerafrut_c8918_g1_i2::g.16475::m.16475	Cerafrut_c8918_g1::Cerafrut_c8918_g1_i3::g.16476::m.16476
1310	0.0065	0.1092	0.0597	Cerafrut_c8920_g1::Cerafrut_c8920_g1_i3::g.16478::m.16478	Cerafrut_c8920_g1::Cerafrut_c8920_g1_i4::g.16480::m.16480
1311	1.4866	2.9587	0.5025	Cerafrut_c8920_g1::Cerafrut_c8920_g1_i3::g.16479::m.16479	Cerafrut_c8920_g1::Cerafrut_c8920_g1_i4::g.16480::m.16480
1312	0.0026	0.0126	0.2095	Cerafrut_c8933_g1::Cerafrut_c8933_g1_i1::g.16508::m.16508	Cerafrut_c8933_g1::Cerafrut_c8933_g1_i2::g.16509::m.16509
1313	0.0018	0.0033	0.5582	Cerafrut_c8934_g1::Cerafrut_c8934_g1_i2::g.16511::m.16511	Cerafrut_c8934_g1::Cerafrut_c8934_g1_i3::g.16512::m.16512
1314	0.0129	0.0238	0.5420	Cerafrut_c8935_g1::Cerafrut_c8935_g1_i1::g.16513::m.16513	Cerafrut_c8935_g1::Cerafrut_c8935_g1_i3::g.16515::m.16515
1315	0.0034	0.0119	0.2838	Cerafrut_c8935_g1::Cerafrut_c8935_g1_i1::g.16513::m.16513	Cerafrut_c8935_g1::Cerafrut_c8935_g1_i2::g.16514::m.16514
1316	0.0047	0.0129	0.3683	Cerafrut_c8939_g1::Cerafrut_c8939_g1_i1::g.16532::m.16532	Cerafrut_c8939_g1::Cerafrut_c8939_g1_i2::g.16533::m.16533
1317	0.0476	0.0566	0.8403	Cerafrut_c8943_g1::Cerafrut_c8943_g1_i1::g.16543::m.16543	Cerafrut_c8943_g1::Cerafrut_c8943_g1_i2::g.16544::m.16544
1318	0.0084	0.0088	0.9559	Cerafrut_c8947_g1::Cerafrut_c8947_g1_i1::g.16554::m.16554	Cerafrut_c8947_g1::Cerafrut_c8947_g1_i2::g.16555::m.16555
1319	0.0082	0.0165	0.4978	Cerafrut_c8951_g2::Cerafrut_c8951_g2_i1::g.16569::m.16569	Cerafrut_c8951_g2::Cerafrut_c8951_g2_i2::g.16570::m.16570
1320	0.0082	0.0165	0.4978	Cerafrut_c8951_g2::Cerafrut_c8951_g2_i2::g.16570::m.16570	Cerafrut_c8951_g2::Cerafrut_c8951_g2_i3::g.16571::m.16571
1321	0.0200	0.0283	0.7043	Cerafrut_c8962_g2::Cerafrut_c8962_g2_i1::g.16602::m.16602	Cerafrut_c8962_g2::Cerafrut_c8962_g2_i2::g.16604::m.16604
1322	0.0000	0.0000	0.3690	Cerafrut_c8965_g1::Cerafrut_c8965_g1_i1::g.16615::m.16615	Cerafrut_c8965_g1::Cerafrut_c8965_g1_i2::g.16618::m.16618
1323	0.0062	0.0075	0.8325	Cerafrut_c8971_g1::Cerafrut_c8971_g1_i1::g.16637::m.16637	Cerafrut_c8971_g1::Cerafrut_c8971_g1_i2::g.16639::m.16639
1324	0.0154	0.0440	0.3493	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i1::g.16642::m.16642	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16645::m.16645
1325	1.3829	1.6656	0.8303	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i1::g.16642::m.16642	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16647::m.16647
1326	0.0146	0.0001	99.0000	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i1::g.16643::m.16643	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16647::m.16647
1327	1.1387	2.5846	0.4406	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i1::g.16643::m.16643	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16645::m.16645
1328	0.0000	0.0205	0.0010	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16645::m.16645	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i5::g.16649::m.16649
1329	1.1387	2.5846	0.4406	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16645::m.16645	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i5::g.16650::m.16650
1330	0.5237	0.6965	0.7519	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16645::m.16645	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i4::g.16648::m.16648
1331	0.0146	0.0001	99.0000	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16647::m.16647	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i5::g.16650::m.16650
1332	1.2824	1.9240	0.6665	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i3::g.16647::m.16647	Cerafrut_c8972_g1::Cerafrut_c8972_g1_i5::g.16649::m.16649
1333	0.0000	0.0284	0.0010	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i1::g.16675::m.16675	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i4::g.16681::m.16681
1334	0.0000	0.0284	0.0010	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i2::g.16677::m.16677	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i4::g.16681::m.16681
1335	0.0000	0.0284	0.0010	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i3::g.16679::m.16679	Cerafrut_c8980_g1::Cerafrut_c8980_g1_i4::g.16681::m.16681
1336	0.0000	0.0000	0.0010	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i1::g.16686::m.16686	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i5::g.16694::m.16694
1337	0.0000	0.0000	0.0010	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i1::g.16686::m.16686	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i4::g.16691::m.16691
1338	0.0000	0.0000	0.4473	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i1::g.16686::m.16686	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i2::g.16687::m.16687
1339	0.0013	0.0017	0.7541	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i2::g.16687::m.16687	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i4::g.16691::m.16691
1340	0.0000	0.0000	0.2228	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i2::g.16687::m.16687	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i3::g.16690::m.16690
1341	0.0000	0.0000	0.0010	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i3::g.16690::m.16690	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i5::g.16694::m.16694
1342	0.0000	0.0000	0.0010	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i3::g.16690::m.16690	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i4::g.16691::m.16691
1343	0.0013	0.0017	0.7538	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i4::g.16691::m.16691	Cerafrut_c8982_g1::Cerafrut_c8982_g1_i5::g.16694::m.16694
1344	0.0000	0.0029	0.0010	Cerafrut_c8987_g1::Cerafrut_c8987_g1_i1::g.16704::m.16704	Cerafrut_c8987_g1::Cerafrut_c8987_g1_i2::g.16705::m.16705
1345	0.2352	0.5107	0.4605	Cerafrut_c8988_g1::Cerafrut_c8988_g1_i1::g.16706::m.16706	Cerafrut_c8988_g1::Cerafrut_c8988_g1_i2::g.16707::m.16707
1346	0.2352	0.5107	0.4605	Cerafrut_c8988_g1::Cerafrut_c8988_g1_i2::g.16707::m.16707	Cerafrut_c8988_g1::Cerafrut_c8988_g1_i3::g.16708::m.16708
1347	0.0037	0.0084	0.4428	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i1::g.16711::m.16711	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i2::g.16713::m.16713
1348	0.0000	0.0000	0.1618	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i1::g.16711::m.16711	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i3::g.16715::m.16715
1349	0.0000	0.0000	0.4291	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i1::g.16712::m.16712	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i3::g.16716::m.16716
1350	0.0000	0.0000	0.4159	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i1::g.16712::m.16712	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i2::g.16714::m.16714
1351	0.0037	0.0084	0.4424	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i2::g.16713::m.16713	Cerafrut_c8990_g1::Cerafrut_c8990_g1_i3::g.16715::m.16715
1352	0.0155	0.0228	0.6786	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i1::g.16718::m.16718	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i2::g.16719::m.16719
1353	0.0467	0.1055	0.4427	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i1::g.16718::m.16718	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i3::g.16720::m.16720
1354	0.0416	0.0899	0.4631	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i2::g.16719::m.16719	Cerafrut_c8992_g1::Cerafrut_c8992_g1_i3::g.16720::m.16720
1355	0.0000	0.0000	0.3653	Cerafrut_c9003_g2::Cerafrut_c9003_g2_i1::g.16764::m.16764	Cerafrut_c9003_g2::Cerafrut_c9003_g2_i2::g.16765::m.16765
1356	0.0000	0.0099	0.0010	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i1::g.16796::m.16796	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i4::g.16798::m.16798
1357	0.0008	0.0161	0.0493	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i1::g.16796::m.16796	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i3::g.16797::m.16797
1358	0.0052	0.0125	0.4130	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i3::g.16797::m.16797	Cerafrut_c9015_g1::Cerafrut_c9015_g1_i4::g.16798::m.16798
1359	0.0336	0.0712	0.4721	Cerafrut_c9018_g1::Cerafrut_c9018_g1_i1::g.16806::m.16806	Cerafrut_c9018_g1::Cerafrut_c9018_g1_i2::g.16807::m.16807
1360	0.0286	0.0652	0.4386	Cerafrut_c9022_g1::Cerafrut_c9022_g1_i1::g.16820::m.16820	Cerafrut_c9022_g1::Cerafrut_c9022_g1_i2::g.16821::m.16821
1361	0.0104	0.0261	0.3995	Cerafrut_c9032_g1::Cerafrut_c9032_g1_i1::g.16845::m.16845	Cerafrut_c9032_g1::Cerafrut_c9032_g1_i4::g.16846::m.16846
1362	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i1::g.16877::m.16877	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i6::g.16882::m.16882
1363	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i1::g.16877::m.16877	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i5::g.16881::m.16881
1364	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i1::g.16877::m.16877	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i4::g.16880::m.16880
1365	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i1::g.16877::m.16877	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i3::g.16879::m.16879
1366	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i2::g.16878::m.16878	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i6::g.16882::m.16882
1367	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i2::g.16878::m.16878	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i5::g.16881::m.16881
1368	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i2::g.16878::m.16878	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i4::g.16880::m.16880
1369	0.0054	0.0039	1.4072	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i2::g.16878::m.16878	Cerafrut_c9043_g1::Cerafrut_c9043_g1_i3::g.16879::m.16879
1370	0.0119	0.0296	0.4007	Cerafrut_c9044_g2::Cerafrut_c9044_g2_i1::g.16883::m.16883	Cerafrut_c9044_g2::Cerafrut_c9044_g2_i2::g.16884::m.16884
1371	0.0216	0.0222	0.9700	Cerafrut_c9046_g1::Cerafrut_c9046_g1_i1::g.16891::m.16891	Cerafrut_c9046_g1::Cerafrut_c9046_g1_i2::g.16893::m.16893
1372	0.0013	0.0000	99.0000	Cerafrut_c9049_g1::Cerafrut_c9049_g1_i1::g.16900::m.16900	Cerafrut_c9049_g1::Cerafrut_c9049_g1_i2::g.16904::m.16904
1373	0.9685	61.8514	0.0157	Cerafrut_c9049_g1::Cerafrut_c9049_g1_i1::g.16902::m.16902	Cerafrut_c9049_g1::Cerafrut_c9049_g1_i2::g.16904::m.16904
1374	0.0383	0.0156	2.4628	Cerafrut_c9053_g1::Cerafrut_c9053_g1_i1::g.16913::m.16913	Cerafrut_c9053_g1::Cerafrut_c9053_g1_i3::g.16917::m.16917
1375	0.0167	0.0002	99.0000	Cerafrut_c9053_g1::Cerafrut_c9053_g1_i1::g.16913::m.16913	Cerafrut_c9053_g1::Cerafrut_c9053_g1_i2::g.16915::m.16915
1376	0.4283	1.5592	0.2747	Cerafrut_c9053_g1::Cerafrut_c9053_g1_i2::g.16914::m.16914	Cerafrut_c9053_g2::Cerafrut_c9053_g2_i1::g.16916::m.16916
1377	0.0406	0.0537	0.7555	Cerafrut_c9054_g1::Cerafrut_c9054_g1_i2::g.16922::m.16922	Cerafrut_c9054_g1::Cerafrut_c9054_g1_i4::g.16926::m.16926
1378	0.5206	0.6860	0.7589	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16955::m.16955	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i3::g.16961::m.16961
1379	0.5206	0.6860	0.7589	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16955::m.16955	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i2::g.16958::m.16958
1380	0.0969	0.0941	1.0306	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16955::m.16955	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i3::g.16962::m.16962
1381	0.0969	0.0941	1.0306	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16955::m.16955	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i2::g.16959::m.16959
1382	0.1043	0.1561	0.6680	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16956::m.16956	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i3::g.16961::m.16961
1383	0.1043	0.1561	0.6680	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16956::m.16956	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i2::g.16958::m.16958
1384	1.0962	1.2818	0.8552	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16956::m.16956	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i3::g.16962::m.16962
1385	1.0962	1.2818	0.8552	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i1::g.16956::m.16956	Cerafrut_c9061_g1::Cerafrut_c9061_g1_i2::g.16959::m.16959
1386	0.1688	0.3424	0.4930	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16963::m.16963	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i3::g.16967::m.16967
1387	0.1688	0.3424	0.4930	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16963::m.16963	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i2::g.16965::m.16965
1388	1.1014	6.7888	0.1622	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16963::m.16963	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i3::g.16968::m.16968
1389	1.1014	6.7888	0.1622	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16963::m.16963	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i2::g.16966::m.16966
1390	0.0060	0.0001	99.0000	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16964::m.16964	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i3::g.16968::m.16968
1391	0.0060	0.0001	99.0000	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i1::g.16964::m.16964	Cerafrut_c9063_g1::Cerafrut_c9063_g1_i2::g.16966::m.16966
1392	0.0863	0.1421	0.6076	Cerafrut_c9064_g2::Cerafrut_c9064_g2_i3::g.16970::m.16970	Cerafrut_c9064_g2::Cerafrut_c9064_g2_i4::g.16971::m.16971
1393	0.0000	0.0081	0.0010	Cerafrut_c9065_g1::Cerafrut_c9065_g1_i1::g.16972::m.16972	Cerafrut_c9065_g1::Cerafrut_c9065_g1_i2::g.16975::m.16975
1394	0.0000	0.0000	0.4147	Cerafrut_c9066_g1::Cerafrut_c9066_g1_i1::g.16978::m.16978	Cerafrut_c9066_g1::Cerafrut_c9066_g1_i3::g.16979::m.16979
1395	0.0011	0.0041	0.2586	Cerafrut_c9067_g2::Cerafrut_c9067_g2_i1::g.16984::m.16984	Cerafrut_c9067_g2::Cerafrut_c9067_g2_i2::g.16985::m.16985
1396	0.0000	0.0180	0.0010	Cerafrut_c9072_g1::Cerafrut_c9072_g1_i1::g.16999::m.16999	Cerafrut_c9072_g1::Cerafrut_c9072_g1_i2::g.17001::m.17001
1397	0.0018	0.0318	0.0551	Cerafrut_c9074_g1::Cerafrut_c9074_g1_i2::g.17007::m.17007	Cerafrut_c9074_g1::Cerafrut_c9074_g1_i3::g.17008::m.17008
1398	0.0111	0.0197	0.5639	Cerafrut_c9077_g1::Cerafrut_c9077_g1_i1::g.17016::m.17016	Cerafrut_c9077_g1::Cerafrut_c9077_g1_i3::g.17022::m.17022
