Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
143	1.0202	19.2246	0.0531	Ceratahi_c2385_g1::Ceratahi_c2385_g1_i1::g.2598::m.2598	Ceratahi_c2385_g1::Ceratahi_c2385_g1_i2::g.2599::m.2599
144	0.0082	0.0145	0.5684	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i1::g.2634::m.2634	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i2::g.2635::m.2635
145	1.2096	59.9452	0.0202	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i1::g.2634::m.2634	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i2::g.2636::m.2636
146	1.2164	59.4743	0.0205	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i1::g.2634::m.2634	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i4::g.2638::m.2638
147	0.0566	0.0819	0.6917	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i1::g.2634::m.2634	Ceratahi_c2410_g1::Ceratahi_c2410_g1_i4::g.2637::m.2637
148	0.0282	0.0342	0.8239	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i1::g.2640::m.2640	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i2::g.2642::m.2642
149	1.1319	71.8179	0.0158	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i1::g.2640::m.2640	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i2::g.2643::m.2643
150	0.0287	0.0739	0.3877	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i1::g.2641::m.2641	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i2::g.2643::m.2643
151	1.9144	1.7851	1.0724	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i1::g.2641::m.2641	Ceratahi_c2411_g1::Ceratahi_c2411_g1_i2::g.2642::m.2642
152	0.0084	0.0001	99.0000	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i2::g.2659::m.2659	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i3::g.2661::m.2661
153	0.7956	98.5017	0.0081	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i2::g.2659::m.2659	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i3::g.2662::m.2662
154	0.2196	0.2962	0.7413	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i2::g.2660::m.2660	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i3::g.2662::m.2662
155	1.0047	25.4221	0.0395	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i2::g.2660::m.2660	Ceratahi_c2424_g1::Ceratahi_c2424_g1_i3::g.2661::m.2661
156	0.3130	0.6383	0.4904	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i2::g.2664::m.2664	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i3::g.2666::m.2666
157	1.7388	91.0059	0.0191	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i2::g.2664::m.2664	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i3::g.2667::m.2667
158	2.3406	58.4360	0.0401	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i2::g.2665::m.2665	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i3::g.2666::m.2666
159	1.6356	3.7364	0.4377	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i2::g.2665::m.2665	Ceratahi_c2425_g1::Ceratahi_c2425_g1_i3::g.2667::m.2667
160	0.0061	0.0225	0.2705	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i1::g.2676::m.2676	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i5::g.2686::m.2686
161	0.0061	0.0225	0.2705	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i3::g.2681::m.2681	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i5::g.2686::m.2686
162	0.0055	0.0197	0.2788	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i4::g.2682::m.2682	Ceratahi_c2432_g1::Ceratahi_c2432_g1_i5::g.2686::m.2686
163	0.0000	0.0043	0.0010	Ceratahi_c2433_g1::Ceratahi_c2433_g1_i3::g.2691::m.2691	Ceratahi_c2433_g1::Ceratahi_c2433_g1_i4::g.2692::m.2692
164	0.0168	0.0167	1.0051	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2703::m.2703	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2707::m.2707
165	0.9860	62.4229	0.0158	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2703::m.2703	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2708::m.2708
166	0.0232	0.0706	0.3289	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2704::m.2704	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2708::m.2708
167	0.9648	66.8030	0.0144	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2704::m.2704	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2707::m.2707
168	0.9012	2.2113	0.4075	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2705::m.2705	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2707::m.2707
169	1.1567	64.1357	0.0180	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i1::g.2705::m.2705	Ceratahi_c2440_g1::Ceratahi_c2440_g1_i3::g.2708::m.2708
170	0.0000	0.0415	0.0010	Ceratahi_c2453_g1::Ceratahi_c2453_g1_i1::g.2728::m.2728	Ceratahi_c2453_g1::Ceratahi_c2453_g1_i2::g.2729::m.2729
171	0.0071	0.0001	99.0000	Ceratahi_c2455_g1::Ceratahi_c2455_g1_i1::g.2731::m.2731	Ceratahi_c2455_g1::Ceratahi_c2455_g1_i2::g.2733::m.2733
172	1.5994	66.8397	0.0239	Ceratahi_c2455_g1::Ceratahi_c2455_g1_i1::g.2731::m.2731	Ceratahi_c2455_g1::Ceratahi_c2455_g1_i2::g.2732::m.2732
173	0.0154	0.0556	0.2763	Ceratahi_c2479_g1::Ceratahi_c2479_g1_i1::g.2787::m.2787	Ceratahi_c2479_g1::Ceratahi_c2479_g1_i3::g.2790::m.2790
174	0.0154	0.0556	0.2763	Ceratahi_c2479_g1::Ceratahi_c2479_g1_i2::g.2789::m.2789	Ceratahi_c2479_g1::Ceratahi_c2479_g1_i3::g.2790::m.2790
175	0.0035	0.0285	0.1219	Ceratahi_c2500_g1::Ceratahi_c2500_g1_i1::g.2834::m.2834	Ceratahi_c2500_g1::Ceratahi_c2500_g1_i2::g.2835::m.2835
176	0.1622	0.1664	0.9747	Ceratahi_c2514_g1::Ceratahi_c2514_g1_i1::g.2864::m.2864	Ceratahi_c2514_g2::Ceratahi_c2514_g2_i1::g.2866::m.2866
177	1.2238	11.4926	0.1065	Ceratahi_c2514_g1::Ceratahi_c2514_g1_i1::g.2865::m.2865	Ceratahi_c2514_g2::Ceratahi_c2514_g2_i1::g.2866::m.2866
178	1.3776	18.4194	0.0748	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i1::g.2867::m.2867	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2871::m.2871
179	0.0111	0.0400	0.2772	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i1::g.2867::m.2867	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2870::m.2870
180	1.4746	28.7667	0.0513	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i1::g.2867::m.2867	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i3::g.2869::m.2869
181	2.2614	11.3225	0.1997	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i2::g.2868::m.2868	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2871::m.2871
182	0.0150	0.0491	0.3061	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i2::g.2868::m.2868	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2870::m.2870
183	1.7689	5.8091	0.3045	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i2::g.2868::m.2868	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i3::g.2869::m.2869
184	0.0158	0.0214	0.7401	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i3::g.2869::m.2869	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2871::m.2871
185	1.4547	20.1025	0.0724	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i3::g.2869::m.2869	Ceratahi_c2515_g1::Ceratahi_c2515_g1_i4::g.2870::m.2870
186	0.0036	0.0126	0.2849	Ceratahi_c2516_g1::Ceratahi_c2516_g1_i1::g.2872::m.2872	Ceratahi_c2516_g1::Ceratahi_c2516_g1_i3::g.2873::m.2873
187	0.0276	0.0562	0.4916	Ceratahi_c2521_g1::Ceratahi_c2521_g1_i1::g.2882::m.2882	Ceratahi_c2521_g1::Ceratahi_c2521_g1_i2::g.2883::m.2883
188	0.0000	0.0104	0.0010	Ceratahi_c2539_g1::Ceratahi_c2539_g1_i1::g.2918::m.2918	Ceratahi_c2539_g1::Ceratahi_c2539_g1_i2::g.2919::m.2919
189	0.0000	0.0231	0.0010	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i1::g.2920::m.2920	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i2::g.2922::m.2922
190	1.7667	58.3175	0.0303	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i1::g.2920::m.2920	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i2::g.2923::m.2923
191	0.0302	0.0593	0.5090	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i1::g.2921::m.2921	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i2::g.2923::m.2923
192	1.6064	10.9387	0.1469	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i1::g.2921::m.2921	Ceratahi_c2542_g1::Ceratahi_c2542_g1_i2::g.2922::m.2922
193	1.0562	3.2081	0.3292	Ceratahi_c2549_g1::Ceratahi_c2549_g1_i1::g.2932::m.2932	Ceratahi_c2549_g1::Ceratahi_c2549_g1_i2::g.2934::m.2934
194	0.0350	0.0571	0.6119	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i1::g.2975::m.2975	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i3::g.2977::m.2977
195	1.1586	5.4869	0.2112	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i1::g.2975::m.2975	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i3::g.2978::m.2978
196	0.0462	0.0547	0.8445	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i1::g.2976::m.2976	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i3::g.2978::m.2978
197	1.2967	4.5529	0.2848	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i1::g.2976::m.2976	Ceratahi_c2577_g1::Ceratahi_c2577_g1_i3::g.2977::m.2977
198	0.0381	0.1613	0.2361	Ceratahi_c2578_g1::Ceratahi_c2578_g1_i1::g.2979::m.2979	Ceratahi_c2578_g1::Ceratahi_c2578_g1_i2::g.2980::m.2980
199	0.2079	0.4201	0.4950	Ceratahi_c2594_g1::Ceratahi_c2594_g1_i1::g.3012::m.3012	Ceratahi_c2594_g1::Ceratahi_c2594_g1_i2::g.3013::m.3013
200	0.0218	0.0128	1.7010	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3014::m.3014	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021
201	2.3151	1.8112	1.2782	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3014::m.3014	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022
202	0.0286	0.0277	1.0347	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3014::m.3014	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017
203	2.6226	41.2764	0.0635	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3014::m.3014	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016
204	4.5328	4.0625	1.1158	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3014::m.3014	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018
205	0.0257	0.0385	0.6682	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3015::m.3015	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022
206	3.8460	47.7959	0.0805	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3015::m.3015	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021
207	0.0541	0.0318	1.6994	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3015::m.3015	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018
208	1.9830	59.2910	0.0334	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3015::m.3015	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017
209	5.7882	35.0595	0.1651	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i1::g.3015::m.3015	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016
210	1.9586	49.7504	0.0394	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3023::m.3023
211	2.2610	42.1938	0.0536	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3019::m.3019
212	4.3661	37.9780	0.1150	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3024::m.3024
213	4.3661	37.9781	0.1150	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3016::m.3016	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3020::m.3020
214	0.0286	0.0277	1.0347	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3023::m.3023
215	0.0120	0.0001	99.0000	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3019::m.3019
216	4.1530	41.3181	0.1005	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3024::m.3024
217	4.5839	40.0973	0.1143	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3017::m.3017	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3020::m.3020
218	0.0299	0.0601	0.4981	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3024::m.3024
219	2.7453	1.9733	1.3912	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3023::m.3023
220	0.0047	0.0157	0.2975	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3020::m.3020
221	2.7453	1.9733	1.3912	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i2::g.3018::m.3018	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3019::m.3019
222	0.0065	0.0059	1.1116	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3019::m.3019	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021
223	1.8541	66.2766	0.0280	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3019::m.3019	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022
224	0.0023	0.0155	0.1475	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3020::m.3020	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022
225	1.7576	56.7888	0.0309	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i3::g.3020::m.3020	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021
226	0.0148	0.0314	0.4707	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3023::m.3023
227	1.8350	2.2468	0.8167	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3021::m.3021	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3024::m.3024
228	0.0204	0.0350	0.5830	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3024::m.3024
229	1.9225	26.4694	0.0726	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i4::g.3022::m.3022	Ceratahi_c2595_g1::Ceratahi_c2595_g1_i5::g.3023::m.3023
230	0.0001	0.0642	0.0010	Ceratahi_c2598_g1::Ceratahi_c2598_g1_i1::g.3033::m.3033	Ceratahi_c2598_g1::Ceratahi_c2598_g1_i2::g.3034::m.3034
231	1.7521	28.8015	0.0608	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i3::g.3046::m.3046	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i2::g.3045::m.3045
232	1.7521	28.8018	0.0608	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i3::g.3046::m.3046	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i1::g.3044::m.3044
233	0.5633	0.7758	0.7260	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i3::g.3047::m.3047	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i2::g.3045::m.3045
234	0.5633	0.7758	0.7260	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i3::g.3047::m.3047	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i1::g.3044::m.3044
235	0.5633	0.7758	0.7260	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i4::g.3049::m.3049	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i2::g.3045::m.3045
236	0.5633	0.7758	0.7260	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i4::g.3049::m.3049	Ceratahi_c2602_g1::Ceratahi_c2602_g1_i1::g.3044::m.3044
237	1.6417	59.9237	0.0274	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i1::g.3063::m.3063	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i2::g.3066::m.3066
238	1.2602	2.4201	0.5207	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i1::g.3063::m.3063	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i2::g.3067::m.3067
239	1.2438	64.0507	0.0194	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i1::g.3064::m.3064	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i2::g.3066::m.3066
240	1.3632	62.6883	0.0217	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i1::g.3064::m.3064	Ceratahi_c2617_g1::Ceratahi_c2617_g1_i2::g.3067::m.3067
241	0.0164	0.0734	0.2240	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i1::g.3077::m.3077	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i2::g.3081::m.3081
242	1.5090	60.5915	0.0249	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i1::g.3078::m.3078	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i2::g.3081::m.3081
243	0.0164	0.0734	0.2240	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i2::g.3081::m.3081	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i3::g.3083::m.3083
244	1.5090	60.5917	0.0249	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i2::g.3081::m.3081	Ceratahi_c2623_g1::Ceratahi_c2623_g1_i3::g.3084::m.3084
245	0.0000	0.0084	0.0010	Ceratahi_c2630_g1::Ceratahi_c2630_g1_i1::g.3101::m.3101	Ceratahi_c2630_g1::Ceratahi_c2630_g1_i2::g.3103::m.3103
246	0.0116	0.0929	0.1249	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i1::g.3156::m.3156	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i2::g.3158::m.3158
247	1.5334	2.1373	0.7175	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i1::g.3156::m.3156	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i2::g.3159::m.3159
248	0.0166	0.0002	99.0000	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i1::g.3157::m.3157	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i2::g.3159::m.3159
249	3.3373	44.1856	0.0755	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i1::g.3157::m.3157	Ceratahi_c2645_g1::Ceratahi_c2645_g1_i2::g.3158::m.3158
250	11.4777	3.5094	3.2705	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i1::g.3181::m.3181	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3183::m.3183
251	1.3979	60.7064	0.0230	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i1::g.3181::m.3181	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3189::m.3189
252	0.1005	0.1034	0.9722	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i1::g.3181::m.3181	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3185::m.3185
253	0.1268	0.1712	0.7406	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i1::g.3181::m.3181	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3190::m.3190
254	1.4277	3.5463	0.4026	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3183::m.3183	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3186::m.3186
255	0.0689	0.0670	1.0279	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3183::m.3183	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3187::m.3187
256	1.3357	1.8276	0.7309	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3185::m.3185	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3187::m.3187
257	0.1268	0.1712	0.7406	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i2::g.3185::m.3185	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3186::m.3186
258	1.5149	6.9142	0.2191	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3186::m.3186	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3189::m.3189
259	0.0706	0.0690	1.0228	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3186::m.3186	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3190::m.3190
260	1.4203	18.5915	0.0764	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3187::m.3187	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3190::m.3190
261	0.0228	0.0035	6.5354	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i3::g.3187::m.3187	Ceratahi_c2654_g1::Ceratahi_c2654_g1_i4::g.3189::m.3189
262	1.0205	12.4100	0.0822	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i1::g.3193::m.3193	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i2::g.3196::m.3196
263	0.1118	0.0344	3.2488	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i1::g.3193::m.3193	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i2::g.3195::m.3195
264	0.0045	0.3468	0.0129	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i1::g.3194::m.3194	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i2::g.3196::m.3196
265	0.9297	23.2798	0.0399	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i1::g.3194::m.3194	Ceratahi_c2656_g1::Ceratahi_c2656_g1_i2::g.3195::m.3195
266	0.0000	0.0051	0.0010	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i1::g.3203::m.3203	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i2::g.3205::m.3205
267	2.0819	68.6636	0.0303	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i1::g.3203::m.3203	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i2::g.3206::m.3206
268	0.0034	0.0000	99.0000	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i1::g.3204::m.3204	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i2::g.3206::m.3206
269	1.7424	89.8268	0.0194	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i1::g.3204::m.3204	Ceratahi_c2664_g1::Ceratahi_c2664_g1_i2::g.3205::m.3205
270	0.0349	0.1393	0.2507	Ceratahi_c2668_g1::Ceratahi_c2668_g1_i1::g.3211::m.3211	Ceratahi_c2668_g1::Ceratahi_c2668_g1_i2::g.3212::m.3212
271	0.0173	0.0243	0.7140	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3228::m.3228	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3231::m.3231
272	1.4895	3.3526	0.4443	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3228::m.3228	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3232::m.3232
273	0.0058	0.0001	99.0000	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3229::m.3229	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3232::m.3232
274	1.4511	12.0568	0.1204	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3229::m.3229	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3231::m.3231
275	1.0721	58.6356	0.0183	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3230::m.3230	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3232::m.3232
276	1.1025	56.6327	0.0195	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i1::g.3230::m.3230	Ceratahi_c2676_g1::Ceratahi_c2676_g1_i3::g.3231::m.3231
277	0.0466	0.0206	2.2609	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i1::g.3255::m.3255	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i3::g.3257::m.3257
278	0.0042	0.0000	99.0000	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i2::g.3256::m.3256	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i3::g.3257::m.3257
279	0.0327	0.0729	0.4489	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i3::g.3257::m.3257	Ceratahi_c2687_g1::Ceratahi_c2687_g1_i4::g.3258::m.3258
280	1.1578	9.1789	0.1261	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3263::m.3263	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i5::g.3270::m.3270
281	0.2688	0.2353	1.1426	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3263::m.3263	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3266::m.3266
282	6.8282	35.8475	0.1905	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3263::m.3263	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3267::m.3267
283	1.9856	54.4143	0.0365	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3263::m.3263	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3265::m.3265
